MR_SUBMISSION_TEMPLATE_ID,DESC_LOCATE_PLCY_HLERS_SUB,DESC_DISB_PRI_REP_UNCLM_REB,CREATED_DATE
144917,"1. CareFirst follows an established Abandoned Property process for all returned checks, including MLR Rebate checks.  That process is compliant with Maryland, District of Columbia and Virginia rules for handling unclaimed funds.[CRLF]2. CareFirst has an established process for identifying an alternate payee if a subscriber is deceased and any monies due that subscriber must be paid to the alternate payee.[CRLF]3. CareFirst has an established process for address corrections. Employer groups and subscribers are advised to follow that process to ensure their most current address is available in the CareFirst systems.[CRLF]4. CareFirst has an established process for handling inquiries regarding returned or outstanding checks, and for reissuing checks that are not received by the intended recipient.","1. The CareFirst Abandoned Property process is available as a reference for  CareFirst Sales and Service personnel.[CRLF]2. If an employer group or subscriber rebate check was returned by the post office because a forwarding order was expired, but the new address was provided on a U.S. Postal Service forwarding label affixed to the envelope, the rebate was mailed to the new address.[CRLF]3. If a subscriber rebate check was returned because the subscriber was deceased, the rebate was reissued to the person identified as the alternate payee.[CRLF]4. If an MLR rebate check is issued to an employer group but returned and CareFirst determines that the employer group went out of business, the rebate is reissued to the subscribers within that employer group.","2016-08-01 16:18:19"
144924,,,"2016-08-01 16:27:04"
144925,,,"2016-08-01 16:27:06"
144929,"1. CareFirst follows an established Abandoned Property process for all returned checks, including MLR Rebate checks.  That process is compliant with Maryland, District of Columbia and Virginia rules for handling unclaimed funds.[CRLF]2. CareFirst has an established process for identifying an alternate payee if a subscriber is deceased and any monies due that subscriber must be paid to the alternate payee.[CRLF]3. CareFirst has an established process for address corrections. Employer groups and subscribers are advised to follow that process to ensure their most current address is available in the CareFirst systems.[CRLF]4. CareFirst has an established process for handling inquiries regarding returned or outstanding checks, and for reissuing checks that are not received by the intended recipient.","1. The CareFirst Abandoned Property process is available as a reference for  CareFirst Sales and Service personnel.[CRLF]2. If an employer group or subscriber rebate check was returned by the post office because a forwarding order was expired, but the new address was provided on a U.S. Postal Service forwarding label affixed to the envelope, the rebate was mailed to the new address.[CRLF]3. If a subscriber rebate check was returned because the subscriber was deceased, the rebate was reissued to the person identified as the alternate payee.[CRLF]4. If an MLR rebate check is issued to an employer group but returned and CareFirst determines that the employer group went out of business, the rebate is reissued to the subscribers within that employer group.","2016-08-01 16:33:03"
144930,"1. CareFirst follows an established Abandoned Property process for all returned checks, including MLR Rebate checks.  That process is compliant with Maryland, District of Columbia and Virginia rules for handling unclaimed funds.[CRLF]2. CareFirst has an established process for identifying an alternate payee if a subscriber is deceased and any monies due that subscriber must be paid to the alternate payee.[CRLF]3. CareFirst has an established process for address corrections. Employer groups and subscribers are advised to follow that process to ensure their most current address is available in the CareFirst systems.[CRLF]4. CareFirst has an established process for handling inquiries regarding returned or outstanding checks, and for reissuing checks that are not received by the intended recipient.","1. The CareFirst Abandoned Property process is available as a reference for  CareFirst Sales and Service personnel.[CRLF]2. If an employer group or subscriber rebate check was returned by the post office because a forwarding order was expired, but the new address was provided on a U.S. Postal Service forwarding label affixed to the envelope, the rebate was mailed to the new address.[CRLF]3. If a subscriber rebate check was returned because the subscriber was deceased, the rebate was reissued to the person identified as the alternate payee.[CRLF]4. If an MLR rebate check is issued to an employer group but returned and CareFirst determines that the employer group went out of business, the rebate is reissued to the subscribers within that employer group.","2016-08-01 16:33:06"
144931,"1. CareFirst follows an established Abandoned Property process for all returned checks, including MLR Rebate checks.  That process is compliant with Maryland, District of Columbia and Virginia rules for handling unclaimed funds.[CRLF]2. CareFirst has an established process for identifying an alternate payee if a subscriber is deceased and any monies due that subscriber must be paid to the alternate payee.[CRLF]3. CareFirst has an established process for address corrections. Employer groups and subscribers are advised to follow that process to ensure their most current address is available in the CareFirst systems.[CRLF]4. CareFirst has an established process for handling inquiries regarding returned or outstanding checks, and for reissuing checks that are not received by the intended recipient.","1. The CareFirst Abandoned Property process is available as a reference for  CareFirst Sales and Service personnel.[CRLF]2. If an employer group or subscriber rebate check was returned by the post office because a forwarding order was expired, but the new address was provided on a U.S. Postal Service forwarding label affixed to the envelope, the rebate was mailed to the new address.[CRLF]3. If a subscriber rebate check was returned because the subscriber was deceased, the rebate was reissued to the person identified as the alternate payee.[CRLF]4. If an MLR rebate check is issued to an employer group but returned and CareFirst determines that the employer group went out of business, the rebate is reissued to the subscribers within that employer group.","2016-08-01 16:33:08"
144932,"1. CareFirst follows an established Abandoned Property process for all returned checks, including MLR Rebate checks.  That process is compliant with Maryland, District of Columbia and Virginia rules for handling unclaimed funds.[CRLF]2. CareFirst has an established process for identifying an alternate payee if a subscriber is deceased and any monies due that subscriber must be paid to the alternate payee.[CRLF]3. CareFirst has an established process for address corrections. Employer groups and subscribers are advised to follow that process to ensure their most current address is available in the CareFirst systems.[CRLF]4. CareFirst has an established process for handling inquiries regarding returned or outstanding checks, and for reissuing checks that are not received by the intended recipient.","1. The CareFirst Abandoned Property process is available as a reference for  CareFirst Sales and Service personnel.[CRLF]2. If an employer group or subscriber rebate check was returned by the post office because a forwarding order was expired, but the new address was provided on a U.S. Postal Service forwarding label affixed to the envelope, the rebate was mailed to the new address.[CRLF]3. If a subscriber rebate check was returned because the subscriber was deceased, the rebate was reissued to the person identified as the alternate payee.[CRLF]4. If an MLR rebate check is issued to an employer group but returned and CareFirst determines that the employer group went out of business, the rebate is reissued to the subscribers within that employer group.","2016-08-01 16:33:11"
144933,,,"2016-08-01 16:50:03"
144934,,,"2016-08-01 16:50:06"
144935,,,"2016-08-01 16:50:08"
144936,"Indiana Statute IC 32-34-1-26 requires that due diligence be performed on all unclaimed property of $50 or more and that due diligence must be performed no more than 120 days, or no less than 60 days, prior to the filing of the Unclaimed Property report.  It also requires us to mail notifications to property owners by first class mail or better at their last known address.  Therefore, we would send a letter of notification to the last known address we have on file for the policyholder/subscriber to try and locate him/her.  Also, as per the Unclaimed Property statute for the State of Indiana, we are required to perform due diligence on any unclaimed property that remains after a three year period.  Thus, we have not yet performed any due diligence on the unclaimed rebates that remain from the 2013 MLR reporting year.","Because Indiana is a three year state and we have not had to perform any due diligence yet we have not tried to re-disburse any unclaimed rebates.  However, when the three year period has ended and we are required to perform due diligence, any responses that we receive back from policyholders/subscribers requesting us to reissue the unclaimed rebate will be reissued via check.  Any responses that are not received, will be sent to the State's Unclaimed Property division.","2016-08-01 16:52:07"
144937,"Indiana Statute IC 32-34-1-26 requires that due diligence be performed on all unclaimed property of $50 or more and that due diligence must be performed no more than 120 days, or no less than 60 days, prior to the filing of the Unclaimed Property report.  It also requires us to mail notifications to property owners by first class mail or better at their last known address.  Therefore, we would send a letter of notification to the last known address we have on file for the policyholder/subscriber to try and locate him/her.  Also, as per the Unclaimed Property statute for the State of Indiana, we are required to perform due diligence on any unclaimed property that remains after a three year period.  Thus, we have not yet performed any due diligence on the unclaimed rebates that remain from the 2013 MLR reporting year.","Because Indiana is a three year state and we have not had to perform any due diligence yet we have not tried to re-disburse any unclaimed rebates.  However, when the three year period has ended and we are required to perform due diligence, any responses that we receive back from policyholders/subscribers requesting us to reissue the unclaimed rebate will be reissued via check.  Any responses that are not received, will be sent to the State's Unclaimed Property division.","2016-08-01 16:52:10"
144943,,,"2016-08-01 17:07:04"
144944,,,"2016-08-01 17:07:08"
144945,,,"2016-08-01 17:10:09"
144946,,,"2016-08-01 17:10:12"
144963,,,"2016-08-01 17:41:04"
144964,,,"2016-08-01 17:41:06"
144969,,,"2016-08-01 17:57:04"
144970,,,"2016-08-01 17:57:05"
144977,,,"2016-08-01 18:10:04"
144978,,,"2016-08-01 18:10:06"
144995,"n/a","n/a","2016-08-01 18:34:06"
144996,"N/A","N/A","2016-08-01 18:34:08"
144997,"IHBC matched member number and names to several internal databases and relied on forwarding address provided by the post office for all undeliverable rebates.","IHBC matched member number and names to several internal databases and relied on forwarding address provided by the post office for all undeliverable rebates.","2016-08-01 18:38:04"
144998,"IHBC matched member number and names to several internal databases and relied on forwarding address provided by the post office for all undeliverable rebates.","IHBC matched member number and names to several internal databases and relied on forwarding address provided by the post office for all undeliverable rebates.","2016-08-01 18:38:07"
144999,"Not applicable","Not applicable","2016-08-01 19:00:09"
145000,"Not applicable","Not applicable","2016-08-01 19:00:13"
145001,"Not applicable","Not applicable","2016-08-01 19:00:16"
145002,"Not applicable","Not applicable","2016-08-01 19:00:21"
145003,"Not applicable","Not applicable","2016-08-01 19:00:23"
145004,"Not applicable","Not applicable","2016-08-01 19:00:25"
145011,"Not applicable as no rebates were due","Not applicable","2016-08-01 19:12:14"
145012,"Not applicable as no rebates were due","Not applicable","2016-08-01 19:12:15"
145026,"To locate policyholders/subscribers, HCSC requested address change information from the U.S. Postal Service, requested address change information through HCSC call centers for policyholders and subscribers with uncashed rebate checks to verify rebate delivery or correct addresses.  For rebates that remained unclaimed, HCSC has followed and will continue to follow its unclaimed property process, which includes a letter to policyholders and subscribers with uncashed rebate checks during the 14th month after the check issue date advising of the funds owed.  Depending on applicable state laws, this process may include a second follow-up letter at least 60 days before delivering any unclaimed funds to a state.","Unclaimed rebates are in the form of uncashed rebate checks.  For unclaimed rebates, the method of rebate distribution is by check.  For ongoing, uncashed rebate checks, HCSC has followed and will continue to follow its unclaimed property process, which applies certain location/distribution efforts including those of applicable laws and/or regulations.","2016-08-01 20:13:07"
145027,,,"2016-08-01 20:13:09"
145028,,,"2016-08-01 20:13:10"
145029,,,"2016-08-01 20:13:12"
145030,"To locate policyholders/subscribers, HCSC requested address change information from the U.S. Postal Service, requested address change information through HCSC call centers for policyholders and subscribers with uncashed rebate checks to verify rebate delivery or correct addresses.  For rebates that remained unclaimed, HCSC has followed and will continue to follow its unclaimed property process, which includes a letter to policyholders and subscribers with uncashed rebate checks during the 14th month after the check issue date advising of the funds owed.  Depending on applicable state laws, this process may include a second follow-up letter at least 60 days before delivering any unclaimed funds to a state.","Unclaimed rebates are in the form of uncashed rebate checks.  For unclaimed rebates, the method of rebate distribution is by check.  For ongoing, uncashed rebate checks, HCSC has followed and will continue to follow its unclaimed property process, which applies certain location/distribution efforts including those of applicable laws and/or regulations.","2016-08-01 20:13:14"
145031,"To locate policyholders/subscribers, HCSC requested address change information from the U.S. Postal Service, requested address change information through HCSC call centers for policyholders and subscribers with uncashed rebate checks to verify rebate delivery or correct addresses.  For rebates that remained unclaimed, HCSC has followed and will continue to follow its unclaimed property process, which includes a letter to policyholders and subscribers with uncashed rebate checks during the 14th month after the check issue date advising of the funds owed.  Depending on applicable state laws, this process may include a second follow-up letter at least 60 days before delivering any unclaimed funds to a state.","Unclaimed rebates are in the form of uncashed rebate checks.  For unclaimed rebates, the method of rebate distribution is by check.  For ongoing, uncashed rebate checks, HCSC has followed and will continue to follow its unclaimed property process, which applies certain location/distribution efforts including those of applicable laws and/or regulations.","2016-08-01 20:13:15"
145042,,,"2016-08-01 20:35:06"
145043,,,"2016-08-01 20:35:08"
145053,,,"2016-08-01 21:26:24"
145054,,,"2016-08-01 21:26:27"
145055,,,"2016-08-01 21:26:31"
145056,,,"2016-08-01 21:26:33"
145059,,,"2016-08-01 21:31:20"
145060,,,"2016-08-01 21:31:24"
145081,,,"2016-08-02 02:03:06"
145082,,,"2016-08-02 02:03:08"
145085,,,"2016-08-02 10:26:05"
145086,,,"2016-08-02 10:26:07"
145087,,,"2016-08-02 10:55:04"
145088,,,"2016-08-02 10:55:07"
145089,,,"2016-08-02 11:05:03"
145090,,,"2016-08-02 11:05:05"
145091,,,"2016-08-02 12:09:03"
145092,,,"2016-08-02 12:09:05"
145095,,,"2016-08-02 14:27:08"
145096,,,"2016-08-02 14:27:10"
145097,"N/A - no rebates paid","N/A - no rebates paid","2016-08-02 14:29:05"
145098,"N/A - no rebates paid","N/A - no rebates paid","2016-08-02 14:29:07"
145099,,,"2016-08-02 14:44:06"
145100,,,"2016-08-02 14:44:08"
145101,,,"2016-08-02 14:44:10"
145102,,,"2016-08-02 14:44:12"
145103,,,"2016-08-02 14:44:13"
145104,,,"2016-08-02 14:44:15"
145105,,,"2016-08-02 14:44:17"
145106,,,"2016-08-02 14:44:19"
145107,,,"2016-08-02 14:44:21"
145108,,,"2016-08-02 14:44:23"
145109,,,"2016-08-02 14:44:25"
145110,,,"2016-08-02 14:44:26"
145111,,,"2016-08-02 14:44:28"
145112,,,"2016-08-02 14:44:30"
145113,,,"2016-08-02 14:44:32"
145114,,,"2016-08-02 14:44:34"
145115,,,"2016-08-02 14:44:35"
145116,,,"2016-08-02 14:44:37"
145117,,,"2016-08-02 14:44:39"
145118,,,"2016-08-02 14:44:41"
145119,,,"2016-08-02 14:44:42"
145120,,,"2016-08-02 14:44:44"
145121,,,"2016-08-02 14:44:46"
145122,,,"2016-08-02 14:44:48"
145123,,,"2016-08-02 14:44:50"
145124,,,"2016-08-02 14:44:52"
145125,,,"2016-08-02 14:44:54"
145126,,,"2016-08-02 14:44:55"
145127,,,"2016-08-02 14:44:57"
145128,,,"2016-08-02 14:44:59"
145129,,,"2016-08-02 14:45:02"
145130,,,"2016-08-02 14:45:04"
145131,,,"2016-08-02 14:45:06"
145132,,,"2016-08-02 14:45:09"
145133,,,"2016-08-02 14:45:11"
145134,,,"2016-08-02 14:45:14"
145135,,,"2016-08-02 14:45:15"
145136,,,"2016-08-02 14:45:18"
145137,,,"2016-08-02 14:45:20"
145138,,,"2016-08-02 14:45:22"
145139,,,"2016-08-02 14:45:24"
145140,,,"2016-08-02 14:45:26"
145141,,,"2016-08-02 14:45:28"
145144,,,"2016-08-02 16:42:06"
145145,,,"2016-08-02 16:42:08"
145146,,,"2016-08-03 11:30:05"
145147,,,"2016-08-03 11:30:07"
145148,,,"2016-08-04 13:52:06"
145149,,,"2016-08-04 13:52:08"
145152,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-04 14:25:03"
145153,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-04 14:25:05"
145154,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-04 14:25:07"
145155,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-04 14:25:09"
145156,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-04 14:25:11"
145157,"No method was used. The rebate amount owed to the individual policy subscribers is de minimis.","No disbursement was made for the individual segment. The rebate amount owed to the individual policy subscribers is de minimis.","2016-08-05 08:36:07"
145158,"No method was used. The rebate amount owed to the individual policy subscribers is de minimis.","No disbursement was made for the individual segment. The rebate amount owed to the individual policy subscribers is de minimis.","2016-08-05 08:36:10"
145159,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:24:05"
145160,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:24:06"
145161,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:06"
145162,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:07"
145163,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:09"
145164,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:11"
145165,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:13"
145166,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:14"
145167,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:16"
145168,"If a rebate is outstanding (i.e., issued, but not yet negotiated) after six months, but has not been returned, we send out a letter containing the payment details and reminding the recipient to negotiate the check or providing the recipient with an opportunity to request a reissue.  If a rebate check is returned as undeliverable, and a new address is supplied by USPS, the rebate is sent to that address.  If returned without a USPS forwarding address, internal systems are checked for an updated address.  If no updated address is found in the system, we attempt to contact the policyholder (whether group or individual) or subscriber, as applicable, by phone or email.  If this is not successful at producing a valid address, additional resources, such as LexisNexis, are reviewed for an appropriate address.  If updated information still cannot be found for an active group policyholder, the matter is escalated to the applicable customer account executive and/or external insurance producer to use his/her resources to locate the policyholder.","If all of the efforts listed in 4.h are unsuccessful at finding a group policyholder whose policy is terminated, the rebate is divided equally among all subscribers of the policy.  If unsuccessful at finding an active group policyholder, individual policyholder or a subscriber, the rebate would follow standard escheatment processes in each instance.","2016-08-05 09:28:18"
