Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
"Humana Medical Plan, Inc. ",Mississippi,63050,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Michigan,63105,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Healthcare Life Insurance Company,Nevada,63145,0,0,,1316.37,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Pennsylvania,63222,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Kansas,63260,,,,,13365,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Tennessee,63272,0,,,-36482.03444,67289.23,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Illinois,63283,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Guam,63326,0,0,,261,-851,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Delaware,63383,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Texas,63384,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Nebraska,63394,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Healthcare Life Insurance Company,New Hampshire,63497,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,North Dakota,63541,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Kentucky,63552,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Indiana,63627,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Wyoming,63645,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,Montana,63770,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,Florida,63773,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American National Life Insurance Company of Texas,New Jersey,63821,0,0,,0,0,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,District of Columbia,63853,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Massachusetts,64040,0,0,,0,-735,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Hawaii,64068,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company of New York,Wisconsin,64138,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Ohio,64156,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Montana,64159,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Symetra Life Insurance Company,Illinois,64235,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,South Dakota,64255,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
All Savers Insurance Company,Georgia,64281,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,Arizona,64444,,,,,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,South Carolina,64446,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Guam,64481,0,0,,0,-1,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Coventry Health Care of Texas, Inc.",Texas,64521,0,0,,0,0.03045,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Montana,64536,0,0,,0,-735,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Connecticut,64563,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Rhode Island,64582,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Alaska,64620,0,0,,0,-4843,0,1203,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MAMSI Life and Health Insurance Company,Missouri,64679,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Federated Mutual Insurance Company,Missouri,64701,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Medical Associates Health Plan of WI,Wisconsin,64772,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Trustmark Life Insurance Company,Virginia,64800,,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,Florida,64807,,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,Wisconsin,64808,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,Wisconsin,64982,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UNICARE Life & Health Insurance Company,Massachusetts,65006,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Guarantee Trust Life Insurance Co.,Kentucky,65112,0,,,0,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Kansas,65180,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Texas,65200,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Arizona,65304,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Humana Benefit Plan of Illinois, Inc.",North Dakota,65327,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,Missouri,65381,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Medical Benefits Mutual Life Insurance Co.,Kentucky,65390,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,West Virginia,65396,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Minnesota,65408,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
LifeWise Assurance Company,Washington,65464,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Nebraska,65602,0,,,-19894.44095,88039.86,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Healthcare Life Insurance Company,New Jersey,65659,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Deseret Mutual Insurance Company,Utah,65771,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"UnitedHealthcare of Arkansas, Inc.",Arkansas,65817,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Georgia,65854,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Coventry Health & Life Insurance Company,Georgia,65890,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
"Humana Medical Plan, Inc. ",Oregon,65909,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reserve National Insurance Company,Tennessee,65985,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Pan-American Life Insurance Company of Puerto Rico,Puerto Rico,66148,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,South Carolina,66152,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Wisconsin,66161,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company of New York,Connecticut,66172,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Alabama,66332,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Colorado,66351,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,District of Columbia,66359,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Nebraska,66405,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,New Jersey,66433,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Arkansas,66520,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Iowa,66530,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,West Virginia,66614,0,0,,0,-3456,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Alternative Insurance Corporation,Oklahoma,66670,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,Mississippi,66895,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Arizona,66915,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Capital Health Plan,Florida,66966,,,$-,,,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
John Alden Life Insurance Company,Washington,66967,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,California,66984,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Shelter Life Insurance Company,Oregon,67048,0,0,,673.8,-71.7,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Guarantee Trust Life Insurance Co.,Vermont,67075,0,,,1.84,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,New Mexico,67102,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company of the MidWest,Texas,67141,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,New Hampshire,67167,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",District of Columbia,67203,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Arizona,67214,,,,,1467,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,North Carolina,67257,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Healthcare Life Insurance Company,South Dakota,67288,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Utah,67335,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Louisiana,67368,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,Colorado,67398,,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Connecticut,67440,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Michigan,67495,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Pennsylvania,67499,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
John Alden Life Insurance Company,Maine,67529,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company,Nebraska,67547,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Alameda Alliance Joint Powers Authority,California,67597,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,United States Virgin Islands,67612,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
4 Ever Life Insurance Company,Missouri,67636,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,Texas,67885,,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company,New York,67894,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Southeastern Indiana Health Organization, Inc.",Indiana,67920,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Guarantee Trust Life Insurance Co.,Massachusetts,68019,0,,,172.96,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Washington,68140,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Alabama,68256,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,Ohio,68276,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Pennsylvania,68302,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Sterling Life Insurance Co.,Texas,68330,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Guarantee Trust Life Insurance Co.,Michigan,68353,0,,,90.31,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,Tennessee,68411,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United States Branch of the Sun Life Assurance Company of Canada,North Carolina,68448,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Maine,68468,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Prominence Preferred Health Insurance Company, Inc.",Nevada,68524,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
American Republic Insurance Company,South Dakota,68537,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Florida,68653,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Madison National Life Insurance Company, Inc.",Tennessee,68676,0,,,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,United States Virgin Islands,68677,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Oregon,68685,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Georgia,68687,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Alabama,68697,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Family Mutual Insurance Company,Utah,68713,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,California,68744,,,$-,0,0,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
TransAmerica Premier Life Insurance,Guam,68880,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Utah,68912,0,,,-9217.459239,2301.86,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Arizona,68948,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,New Jersey,68963,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Washington,69061,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Georgia,69092,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Michigan,69094,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Hartford Life & Accident Insurance Company,Pennsylvania,69150,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,Colorado,69157,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Nippon Life Insurance Company of America,California,69194,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Illinois,69225,,,,,1449,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,West Virginia,69260,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Michigan,69315,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Missouri,69341,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Georgia,69455,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"UnitedHealthcare of Kentucky, Ltd",Indiana,69529,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company of New York,North Carolina,69614,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Texas,69758,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,North Dakota,69840,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,New Jersey,69888,,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,New York,69943,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American National Insurance Company,Washington,70025,0,0,,0,0,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Tennessee,70078,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Indiana,70189,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Maryland,70263,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Colorado,70337,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Pennsylvania,70406,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Florida,70446,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,New Jersey,70450,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",California,70473,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Independent Health Association, Inc",New York,70552,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
United Healthcare Life Insurance Company,New York,70575,0,0,,0,-1794.45,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,Connecticut,70636,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,South Dakota,70654,,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Montana,70663,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MAMSI Life and Health Insurance Company,New Mexico,70721,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Pekin Life Insurance Company,Michigan,70737,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,Kentucky,70738,,,,,52645.15,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,District of Columbia,70762,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Indiana,70822,0,0,,0,-832,0,12,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WMI Mutual Insurance Company,Arizona,70904,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Minnesota,71135,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,New Hampshire,71141,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Alaska,71149,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Wyoming,71260,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Southwest Life & Health Insurance Co.,Louisiana,71263,0,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,Oklahoma,71348,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Oregon,71369,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Avera Health Plans, Inc. ",Nebraska,71429,,0,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Virginia,71457,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,West Virginia,71488,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Indiana,71518,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Kaiser Permanente Insurance Company,Virginia,71562,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,Colorado,71582,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Investors Life Insurance Company of North America,North Carolina,71612,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"HPHC Insurance Company, Inc.",New Hampshire,71616,0,,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
New York Life Insurance Company,United States Virgin Islands,71646,0,,,-557.5074275,101286,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Louisiana,71822,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Connecticut,71879,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American National Insurance Company,Maryland,71969,0,0,,0,0,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Pennsylvania,72071,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WMI Mutual Insurance Company,Idaho,72114,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Louisiana,72134,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Montana,72191,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Tennessee,72220,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Nebraska,72234,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,Idaho,72235,,,,,53473.85,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Tennessee,72254,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company of New York,Massachusetts,72293,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Arkansas,72347,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MAMSI Life and Health Insurance Company,Louisiana,72402,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Virginia,72423,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,New Mexico,72431,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,North Carolina,72487,0,0,$-,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Trustmark Insurance Company,Indiana,72542,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WMI Mutual Insurance Company,Washington,72580,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,New Jersey,72667,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"QualChoice Life and Health Insurance Company, Inc.",Arkansas,72740,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company,Washington,72772,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Wyoming,72853,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
John Alden Life Insurance Company,Rhode Island,72872,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Tennessee,72924,,,,0,0,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Pennsylvania,72944,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Oklahoma,73039,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,Illinois,73040,0,0,,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
