Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
Blue Cross Blue Shield of Wyoming,Wyoming,11269,211926,1438733,"$1,438,732.96 ",120573369.1,112604550,14829196,1703102,,6.788846107,6.788845918,-1.89E-07,-40.40787303
"BlueChoice HealthPlan of South Carolina, Inc.",South Carolina,49532,544809,3622507,"$3,622,506.76 ",211438941,211322829,46415730,5537535,,6.649132081,6.649131641,-4.41E-07,-95.14738743
Freedom Life Insurance Company of America,Illinois,82506,3229,20588.27,"$26,867.72 ",804752.47,602404,1176,0,0,6.376051409,8.320755652,1.944704243,62.30178693
Physicians Plus Insurance Corporation,Wisconsin,58564,31587,175984,"$175,983.58 ",10295335,9656285,922148,143891,,5.571405958,5.571392662,-1.33E-05,-13.51787128
Medical Mutual of Ohio,Ohio,80627,1180859,6545046.13,"$6,545,046.13 ",380748761.9,348902504.4,72081217,10088574.43,0,5.542614427,5.542614427,0,-42.61603962
Blue Cross and Blue Shield of Alabama,Alabama,46944,2535110,13434647,"$13,434,646.95 ",913590786,1033752425,266298365,16886120,,5.299433555,5.299433535,-1.97E-08,-159.1039931
Humana Insurance Company,Colorado,79509,87852,434339.78,"$664,060.25 ",25042218.48,18871983.99,3403885.72,479155.1,354.47,4.943994218,7.558851819,2.614857601,26.03058781
"Health Net of Arizona, Inc",Arizona,91450,409710,1953496,"$1,953,496.40 ",144733934,139654977.4,27450586,2850682,-2756,4.767996876,4.767997852,9.76E-07,-61.55464939
Maine Community Health Options,Maine,33653,688724,2738773.24,"$2,738,773.24 ",335086660.6,339462243.3,43356496,10776370,,3.97659039,3.97659039,0,-84.95195274
Oregon's Health CO-OP,Oregon,99389,101241,401324.32,"$401,324.32 ",37563195.25,47794308.61,9629182.7,296171.91,0,3.964049348,3.964049348,0,-199.0939241
Sanford Health Plan,South Dakota,31195,53788,201919.38,"$201,919.38 ",15567096.02,22994377,3519951.94,307856,0,3.753985647,3.753985647,0,-209.2490689
"Blue Cross and Blue Shield of Arizona, Inc.",Arizona,53901,1857597,6800593.86,"$20,131,634.31 ",602535374.4,597086526.7,129217040.2,10605856.67,,3.660962986,10.83746061,7.17649762,-72.33756793
"Tufts Associated Health Maintenance Organization, Inc.",Massachusetts,29125,129455,454550,N/A_MA_Issuer,74846944,68596735,15397911,1225342,0,3.511258739,#VALUE!,#VALUE!,-80.12856977
"HealthPartners, Inc.",Minnesota,79888,9394,32000,"$31,708.01 ",4475000,5931000,1300000,166000,,3.406429636,3.37534703,-0.031082606,-311.0496061
"Health Care Service Corporation, a Mutual Legal Reserve Company",Texas,33602,11485974,38571557.86,"$38,571,557.86 ",4359638247,4792483100,1003070718,126575166.9,0,3.358144278,3.358144278,0,-136.0346748
Noridian Mutual Insurance Company,North Dakota,37160,514810,1716903.71,"$1,716,903.71 ",207653357.6,175053351,33391299,4781387,,3.335024009,3.335024009,0,-10.82473029
"Anthem Health Plans of Kentucky, Inc.",Kentucky,36239,1020298,3129303.34,"$3,129,303.34 ",316135040.7,253014028.1,68570147.02,8252640.29,0,3.067048392,3.067048392,0,-13.42918903
UnitedHealthcare Insurance Company,Florida,43839,38845,115458.85,$-,21730766.92,17434902.57,5581374.66,634438.98,17980.56,2.972296306,#VALUE!,#VALUE!,-49.88878491
"BLUE CROSS & BLUE SHIELD OF MISSISSIPPI, A MUTUAL INSURANCE COMPANY",Mississippi,11721,793293,2213376,"$2,213,375.40 ",237719979,207890018,45612377,4775409,,2.790111598,2.790110842,-7.56E-07,-25.91454229
USAble Mutual Insurance Company,Arkansas,75293,3088102,8441174.73,"$8,441,174.73 ",1016162043,1148724126,249370052.5,20820940.76,,2.733450751,2.733450751,0,-130.4209111
"Health Care Service Corporation, a Mutual Legal Reserve Company",Illinois,36096,6478135,17399841,"$23,056,950.67 ",2379871457,2620797653,532575698,58597034,0,2.685933683,3.559195767,0.873262084,-128.4472966
Humana Insurance Company,Kansas,19968,52893,129998.03,"$129,998.03 ",11691432.78,11120538.07,1571243.75,165231.32,3.29,2.457754901,2.457754901,0,-22.03663339
UnitedHealthcare Insurance Company,Colorado,67879,19084,45418.85,$-,9660807.62,8685449.61,2400253.61,299705.23,11.92,2.379943932,#VALUE!,#VALUE!,-90.36956351
Time Insurance Company,New Mexico,97646,2858,6671,"$6,670.67 ",1027597,838772,208902,12986,-3671,2.334149755,2.33403429,-0.000115465,-10.28411477
Golden Rule Insurance Company,Virginia,41892,124118,263834.56,"$263,834.56 ",29128885.74,20729126.35,3104042.43,433418.48,0.48,2.125675245,2.125675245,0,39.1748014
UnitedHealthcare Insurance Company,Ohio,56726,4768,10083.12,$-,2315207,2296010.41,347542.85,32192.23,16.4,2.114748322,#VALUE!,#VALUE!,-75.61973364
UnitedHealthcare Insurance Company,Rhode Island,90117,6049,12759.56,$-,2896873.69,3251346.46,543420.44,97215.6,0,2.109366837,#VALUE!,#VALUE!,-164.5079864
Humana Insurance Company,Tennessee,82120,296844,618404.6,"$618,404.60 ",87362427.02,83685155.47,14398119.68,1806503.79,68.41,2.08326461,2.08326461,0,-42.20203316
"Coventry Health Care of Virginia, Inc.",Virginia,99663,507146,1027646.58,"$1,027,646.58 ",159082084.3,143169176.9,19825278.35,1192509.53,0,2.026332811,2.026332811,0,-10.06589913
Humana Insurance Company,South Carolina,17808,8505,16975.57,"$16,975.57 ",2678642.48,2139771.392,198140.18,26115.14,0,1.995951793,1.995951793,0,36.99185985
Humana Insurance Company,Virginia,50727,26924,43710.21,"$43,710.21 ",10924994.27,11430095.72,2165224.73,259176.41,41.31,1.623466424,1.623466424,0,-108.8079
Highmark Choice Company,Pennsylvania,38949,43144,63116,"$63,115.80 ",18376178,17352915,3941841,602429,,1.46291489,1.462910254,-4.64E-06,-81.61058316
"Group Health Options, Inc",Washington,25768,105901,84523.22,"$84,523.22 ",43081202.45,36403961.6,3596724,150617,,0.798134295,0.798134295,0,27.666404
CommunityCare Life & Health Insurance Company,Oklahoma,87698,1733,1210,"$1,200.32 ",468126,352432,173205,12008,,0.698211194,0.692625505,-0.00558569,-40.11482977
"Summa Insurance Company, Inc.",Ohio,52664,53021,35682,"$35,681.99 ",22681690,20052655,3174283,94429,,0.672978631,0.672978443,-1.89E-07,-12.06459705
"Health Plan of Nevada, Inc.",Nevada,95865,357716,230274.9,"$230,274.90 ",126129338.7,102375682.3,18401131.67,3870521.5,0,0.643736651,0.643736651,0,4.142960421
Common Ground Healthcare Cooperative,Wisconsin,87416,396688,194955.1,"$194,955.10 ",193499595,222934983.9,33418003,1287949,,0.491457014,0.491457014,0,-161.6921634
"Matthew Thornton Health Plan, Inc.",New Hampshire,96751,359424,156537.94,"$156,537.94 ",122902984.4,90778872.65,22493485.04,2190937.91,0,0.43552445,0.43552445,0,20.6989205
Freedom Life Insurance Company of America,Georgia,72796,1023,370.93,$370.93 ,224403.93,152912,236,0,0,0.36259042,0.36259042,0,69.65389052
"Priority Health Insurance Company, Inc",Michigan,29241,255090,35724.19,"$37,908.56 ",63532921.19,53108065,7992160,849139,,0.140045435,0.14860857,0.008563135,6.207837195
Florida Health Solution HMO Company,Florida,83883,1312,0,"($166,901.91)",41041,198363,25622,0,0,0,-127.2118216,-127.2118216,-139.4390244
"Highmark West Virginia, Inc.",West Virginia,31274,511698,-71601,"($71,601.45)",247068570,278020361,47468802,4326614,,-0.139928239,-0.139929118,-8.79E-07,-161.7110229
UnitedHealthcare Insurance Company,Louisiana,69842,7895,-1511.71,$-,3214831.62,2202185.69,239514.17,6728.36,4.95,-0.191476884,#VALUE!,#VALUE!,97.0739012
"HMO Colorado, Inc., dba HMO Nevada",Colorado,76680,193986,-107842.07,"$29,925.42 ",70451684.11,65114183.23,8638363.07,821062.16,0,-0.555927077,0.154265875,0.710192952,-21.24856613
"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",Colorado,87269,534111,-318263.67,"($318,263.67)",184510366.6,148064739.2,18588268.65,2510080.36,0,-0.59587552,-0.59587552,0,28.73424885
"AvMed, Inc.",Florida,19898,168528,-148477,"($148,477.46)",58716501,50135453,6717698,1058095,0,-0.881022738,-0.881025468,-2.73E-06,4.778167426
"Health Care Service Corporation, a Mutual Legal Reserve Company",Oklahoma,87571,2028437,-2631957,"($4,417,436.82)",645361827,783660741,200829257.7,23947622.3,0,-1.297529576,-2.177754015,-0.880224439,-178.9928866
"Wellmark of South Dakota, Inc.",South Dakota,50305,572020,-1043395,"($1,043,395.44)",181432200,176193563,13634083,1494707,0,-1.824053355,-1.824054124,-7.69E-07,-17.28987273
UnitedHealthcare Insurance Company,Missouri,95426,4821,-9402,$-,2236004.86,1630747.4,479433.25,78324.34,9.59,-1.950217797,#VALUE!,#VALUE!,9.850711471
Humana Insurance Company,Missouri,30613,85368,-188325.95,"($188,325.95)",31107967.78,32700323.22,5535604.65,746964.86,84.55,-2.206048519,-2.206048519,0,-92.24779191
Time Insurance Company,Mississippi,45521,28059,-67176,"($67,176.42)",12149806,11707483,1709839,241655,-1,-2.39409815,-2.394113119,-1.50E-05,-53.78559464
Golden Rule Insurance Company,Connecticut,40591,65695,-164216.71,"($164,216.71)",28470984.56,21847286.23,2579575.24,343919.31,0,-2.499683538,-2.499683538,0,56.32397869
AultCare Insurance Company,Ohio,28162,94212,-246739.17,"($246,739.17)",33453823.58,26237396.03,5270846,298537,,-2.618978156,-2.618978156,0,17.48232232
"Vantage Health Plan, Inc.",Louisiana,67243,84352,-261975,"($261,974.85)",38288807,35727199.9,8141871.68,499948,,-3.105735489,-3.105733711,1.78E-06,-72.08142759
Celtic Insurance Company,Illinois,27833,24,-76.03,($76.03),31177.27,60705.37639,39.50154711,230.146355,0,-3.167916667,-3.167916667,0,-1241.573096
BridgeSpan Health Company,Idaho,59765,11749,-37956,"($37,955.58)",3829997,5057888,658544,52339,,-3.230572815,-3.230537067,3.57E-05,-165.0160865
Time Insurance Company,North Dakota,55105,46779,-162737,"($162,737.22)",21061389,15054750,1072025,134499,0,-3.478847346,-3.478852049,-4.70E-06,102.6126039
Blue Cross of California,California,27603,7358067,-26380560.05,"($26,380,560.05)",3119989011,2568707977,399586002.7,30078468.36,0,-3.585256841,-3.585256841,0,16.52833046
"Health New England, Inc",Massachusetts,34484,54482,-203971,N/A_MA_Issuer,26661349,25529506,5279460,221216.0962,,-3.743823648,#VALUE!,#VALUE!,-80.18855945
Freedom Life Insurance Company of America,South Carolina,80431,2028,-7622.19,"($7,622.19)",421057.53,432622,901,0,0,-3.758476331,-3.758476331,0,-6.14668146
Kentucky Health Cooperative,Kentucky,77894,623708,-2353555,"($2,353,554.57)",254228149.3,324284775.7,51740694,1076873,,-3.773488556,-3.773487866,6.89E-07,-197.0059602
Time Insurance Company,South Dakota,77144,5498,-21717,"($21,716.99)",3073523,3053213,390327,33758,0,-3.949981812,-3.949979993,1.82E-06,-73.44034194
UnitedHealthcare Insurance Company,Massachusetts,31779,5476,-22322.05,N/A_MA_Issuer,3347396.93,3646002.74,857870.78,133330.13,45774.58,-4.076342221,#VALUE!,#VALUE!,-243.8972425
"Health Alliance Medical Plans, Inc.",Illinois,20129,275330,-1326443,"($1,326,442.96)",100231853,102635610,14298702,1232373,0,-4.817647913,-4.817647768,1.45E-07,-65.13940362
"UPMC Health Options, Inc.",Pennsylvania,16322,630940,-3105783,"($3,105,783.44)",185594306.9,215887269.2,46734675.6,4706916.646,,-4.922469648,-4.922470346,-6.97E-07,-129.5441001
County of Santa Clara,California,84014,22876,-115235,"($115,235.31)",10197416,8941213,1002222,,,-5.037375415,-5.037388967,-1.36E-05,11.10250918
"Blue Cross of Idaho Health Service, Inc.",Idaho,61589,1019070,-5152221.99,"($5,152,221.99)",323956008,366301108.4,54634369.58,8197418.76,,-5.055807736,-5.055807736,0,-103.2086989
"Molina Healthcare of New Mexico, Inc.",New Mexico,19722,48422,-265619,"($265,619.48)",13800634,8974418,1622333,167457,,-5.485502458,-5.48551237,-9.91E-06,62.70757094
UnitedHealthcare Insurance Company of New York,New York,54297,1284,-7577.79,"($7,577.79)",851187.5,1357190.9,186244.47,48475.9,22317.16,-5.901705607,-5.901705607,0,-594.2686371
"HealthKeepers, Inc.",Virginia,88380,2282806,-13597420.4,"($13,597,420.40)",807003043.5,688877488.6,127549532.1,12733441.99,0,-5.956450263,-5.956450263,0,-9.706220848
PacificSource Health Plans,Montana,23603,122296,-805324.98,"($805,324.98)",42349991.7,52480931.91,7833235,448033,,-6.585047589,-6.585047589,0,-150.5544598
Fallon Community Health Plan,Massachusetts,88806,83136,-548538.32,N/A_MA_Issuer,38238970.04,32574554.69,3746767,547545,0,-6.598084103,#VALUE!,#VALUE!,16.48026547
Aetna Life Insurance Company,Connecticut,39159,93291,-621770.44,"($621,770.44)",39836866.06,31853805.4,4855711.72,243265.03,354758.25,-6.664849128,-6.664849128,0,27.11221511
Time Insurance Company,Iowa,68184,36399,-244925,"($244,924.54)",13448810,9924785,1225177,199166,-270,-6.728893651,-6.728881013,1.26E-05,57.69257397
Freedom Life Insurance Company of America,Arkansas,61273,740,-5029.01,"($5,029.01)",187272.99,67604,0,0,0,-6.795959459,-6.795959459,0,161.7148514
"First Priority Life Insurance Company, Inc.",Pennsylvania,55957,470448,-3237217,"($3,237,217.38)",187478331,210195605,39455604,4671852,,-6.881136704,-6.881137511,-8.08E-07,-142.0873933
Aetna Life Insurance Company,Tennessee,31552,15249,-112658.64,"($112,658.65)",4062133.68,2798856.85,936532.8,111093.98,0,-7.387936258,-7.387936914,-6.56E-07,14.14191422
UnitedHealthcare Insurance Company,District of Columbia,41842,4233,-31389.56,$-,957722.76,15388473.43,27208.81,15898.59,991.06,-7.415440586,#VALUE!,#VALUE!,-3419.524954
Humana Insurance Company,Florida,15980,37,-279.3,($279.30),44319.53,-11362466.14,6611.38,2383.32,0.81,-7.548648649,-7.548648649,0,308048.3827
Coventry Health & Life Insurance Company,Illinois,35670,80734,-644379.33,"($644,379.33)",22253623.25,17308858.94,2880105.23,171363.72,0,-7.981511259,-7.981511259,0,23.45102881
"CareFirst BlueChoice, Inc.",Maryland,28137,1994245,-16434375.81,"($16,434,375.57)",585603827.6,550886744.5,147564630.3,28908372.73,26938951.17,-8.240901098,-8.240900978,1.20E-07,-84.59084571
UnitedHealthcare Insurance Company,California,95677,10567,-87458.1,$-,4569339.5,4845846.23,785273.11,119679.49,11.88,-8.276530709,#VALUE!,#VALUE!,-111.8076285
"Health Care Service Corporation, a Mutual Legal Reserve Company",Montana,30751,555866,-4708322.25,"($4,708,322.25)",199395243.9,233970780.9,33787876.82,5993821.27,0,-8.470246876,-8.470246876,0,-133.7682735
"Coventry Health Care of the Carolinas, Inc.",South Carolina,41614,377602,-3234564.95,"($3,234,564.95)",131543616.4,132898521.8,18001371.02,1101001.59,0,-8.566069433,-8.566069433,0,-54.17682642
UnitedHealthcare Insurance Company,Maryland,23620,2914,-25025.2,$-,1392034.63,1293575.05,379876.46,39008.29,5.81,-8.587920384,#VALUE!,#VALUE!,-109.9625875
"Coventry Health Care of Kansas, Inc.",Kansas,65598,165451,-1458451.1,"($1,458,451.11)",49830254.44,55453253.69,8122607.6,497655.36,0,-8.815003234,-8.815003294,-6.04E-08,-86.08749545
UnitedHealthcare Insurance Company,Texas,98809,20042,-181402.12,$-,11274057.23,10559244.15,3485964.49,355879.76,41.37,-9.051098693,#VALUE!,#VALUE!,-156.0259725
Kaiser Foundation Health Plan of Colorado,Colorado,21032,829731,-7630793,"($7,630,792.84)",244257015,261842374,36111732,1744888,0,-9.196707126,-9.196706933,1.93E-07,-66.81922093
Aetna Life Insurance Company,Oklahoma,66946,4047,-37756.44,"($37,821.69)",1200749.69,903335.91,261113.89,39259.29,0,-9.32948851,-9.345611564,-0.016123054,-0.731257722
"Moda Health Plan, Inc.",Oregon,39424,1155876,-10916304,"($10,916,304.04)",495106832.3,485000522,66604773,2851628,,-9.444182594,-9.444182629,-3.46E-08,-51.34641666
Keystone Health Plan East,Pennsylvania,33871,1291544,-12386830.58,"($12,386,830.58)",528738874.6,469929005,107864675,7152032,,-9.590715129,-9.590715129,0,-43.5191038
"Humana Health Insurance Company of Florida, Inc.",Florida,99308,231548,-2261208.38,"($2,261,208.38)",59141630.94,44044679.38,8327085.96,1039262.06,766.29,-9.765613955,-9.765613955,0,24.74578597
"Anthem Insurance Companies, Inc.",Indiana,17575,1348881,-13429318.84,"($13,429,318.84)",581160726.5,494138475.3,98061432.93,8966549.52,0,-9.955895917,-9.955895917,0,-14.83135373
"Humana Health Benefit Plan of Louisiana, Inc.",Louisiana,44965,248033,-2546110.54,"($2,526,804.46)",76127081.5,70634494.88,13376662.98,1524050.8,5124.09,-10.26520882,-10.18737208,0.077836739,-37.95160825
National Foundation Life Insurance Company,Utah,21400,355,-3711.09,"($3,711.09)",110623.91,15973,0,0,0,-10.45377465,-10.45377465,0,266.6222817
UnitedHealthcare Insurance Company,North Carolina,69347,3025,-32276.53,$-,1793373.96,1357995.77,480397.14,32361.72,3.75,-10.66992727,#VALUE!,#VALUE!,-25.58162645
"Presbyterian Health Plan, Inc.",New Mexico,57173,223887,-2390195,"($2,390,195.41)",70504060,63807150,9750105,1161594,0,-10.675899,-10.67590083,-1.83E-06,-18.82551912
Humana Insurance Company,Michigan,62294,33385,-356523.02,"($356,523.02)",10954378.91,6049813.101,1341436.61,150496.88,186.19,-10.67913794,-10.67913794,0,102.2149507
"Kaiser Foundation Health Plan, Inc.",California,40513,7551901,-82078859,"($82,078,859.73)",2861474628,2536678058,311165033,0,0,-10.86863546,-10.86863556,-9.67E-08,1.8050471
United Healthcare Life Insurance Company,South Carolina,39481,36813,-414394.03,"($414,394.03)",16196547.04,16070654.17,2846672.4,583403.78,0,-11.25673077,-11.25673077,0,-89.7558827
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",Georgia,49046,1329937,-15389290.74,"($15,389,290.74)",405128221.3,358677256.3,64889010.99,6378916.34,0,-11.57144341,-11.57144341,0,-18.66025408
Aetna Life Insurance Company,Alaska,11082,2906,-34550.55,"($34,550.55)",923880.79,462786.99,68553.76,11925.96,6208.49,-11.88938403,-11.88938403,0,128.8388128
"Harvard Pilgrim Health Care of New England, Inc.",New Hampshire,59025,99053,-1229943,"($1,229,943.19)",38568436.76,30801493.11,6659063,598293,117911,-12.41701917,-12.41702109,-1.92E-06,3.954212896
Providence Health Plan,Oregon,56707,332567,-4161992,"($4,161,991.69)",94460871.5,103343329,17486627,1495342,1244680,-12.5147474,-12.51474647,9.32E-07,-87.52854763
Coventry Health & Life Insurance Company,Missouri,44240,1752758,-22528151.66,"($20,980,901.39)",572235393,554088580.7,78400278.09,4681122.45,0,-12.85297323,-11.97022144,0.882751795,-37.04709278
HealthPlus Insurance Company,Michigan,59830,306867,-4117248,"($4,117,248.29)",88589249,92279790,15684463,1156064,,-13.41704387,-13.41704481,-9.45E-07,-66.90542808
UnitedHealthcare Insurance Company,Wisconsin,59158,3128,-42338.1,$-,1668153.66,1118015.09,328535.58,43075.42,0.24,-13.53519821,#VALUE!,#VALUE!,57.0739546
Freedom Life Insurance Company of America,Mississippi,96734,21,-289.05,($289.05),12393.95,50480,4314,0,0,-13.76428571,-13.76428571,0,-2019.05
"COMPASS COOPERATIVE MUTUAL HEALTH NETWORK, INC.",Arizona,92045,37735,-558587,"($558,586.58)",13549894,25838238,3693265,367793,,-14.80288856,-14.80287743,1.11E-05,-433.2689016
"CareFirst BlueChoice, Inc.",District of Columbia,86052,110036,-1630614.04,"($1,630,614.05)",34577484.17,30505235.97,9834269.56,1573578.71,0,-14.81891417,-14.81891426,-9.09E-08,-66.66545558
"Anthem Health Plans of Maine, Inc.",Maine,48396,260198,-3917017.08,"($3,917,017.08)",96259963.65,86563583.55,9432232.95,1470684.08,0,-15.05398612,-15.05398612,0,-4.636995404
Time Insurance Company,Louisiana,31434,20764,-317760,"($317,760.30)",9129342,7963945,1356767,182375,-274,-15.30340975,-15.3034242,-1.44E-05,-17.98646696
"MVP Health Plan, Inc",Vermont,77566,37958,-581288,,16306743,12915151,1554075,218206,-2160979,-15.31397861,0,15.31397861,99.59139048
Medica Health Plans,North Dakota,73751,53628,-825246.58,"($825,246.58)",19521737.17,17357765.7,,,,-15.38835273,-15.38835273,0,40.3515229
UnitedHealthcare Insurance Company,Michigan,63631,2949,-45546.65,$-,1100895.76,576681.84,85455.73,33104.28,1.2,-15.44477789,#VALUE!,#VALUE!,137.5560224
"Gundersen Health Plan, Inc.",Wisconsin,91058,55370,-855334.89,"($855,334.89)",33973394.98,34509322.89,5078310.36,476920.79,,-15.44762308,-15.44762308,0,-110.0082908
Cox Health Systems Insurance Company,Missouri,96384,120726,-1884389.93,"($1,884,389.93)",26777592.07,24317228.3,5023142,218810,,-15.60881608,-15.60881608,0,-23.04050685
"CareFirst BlueChoice, Inc.",Virginia,10207,291585,-4690047.93,"($4,690,047.91)",92645573.36,84564349.17,21326707.85,2750256.22,0,-16.08466804,-16.08466797,6.86E-08,-54.85789694
"Molina Healthcare of Wisconsin, Inc.",Wisconsin,52697,281235,-4595004,"($4,595,003.52)",119246947,132747617,12688348,1378021,0,-16.3386634,-16.33866169,1.71E-06,-98.02136647
"Humana Health Plan of Ohio, Inc.",Ohio,66083,113702,-1928407.65,"($1,928,407.65)",40433413.7,40856750.46,6292745.95,788306.39,2576.2,-16.96019111,-16.96019111,0,-66.02315966
Aetna Health of Iowa Inc.,Iowa,18973,616196,-10780079.06,"($10,780,079.07)",214309276.8,218553382.6,26311391.94,1585396.16,0,-17.49456189,-17.49456191,-1.62E-08,-52.16017939
Paramount Insurance Company,Ohio,74313,33167,-580499.95,"($580,499.95)",12827213,11503977,,,,-17.50233515,-17.50233515,0,39.89616185
Highmark Inc.,Pennsylvania,33709,2659756,-46784130,"($46,784,130.23)",852849950,1082562250,187027979,18033443,0,-17.58963228,-17.58963237,-8.65E-08,-163.4637621
Consumers' Choice Health Insurance Company,South Carolina,65122,810658,-14555844,"($14,555,844.07)",289293117,361029515.6,96736324,3620596,0,-17.95559163,-17.95559172,-8.63E-08,-212.2884356
Humana Insurance Company,North Carolina,32237,28992,-520970.75,"($520,970.75)",6572909.6,5108896.339,728801.3,82086.64,128.33,-17.96946571,-17.96946571,0,22.52335096
Aetna Life Insurance Company,Texas,91716,562121,-10218459.31,"($10,218,459.31)",184575758.4,170561451.5,48393255.35,2588156.54,8139.37,-18.17839809,-18.17839809,0,-65.77808756
"South Dakota State Medical Holding Company, Inc.",South Dakota,62210,154506,-2809177,"($2,809,177.34)",53211731,72189787,7830221,1118625,,-18.18166932,-18.18167152,-2.20E-06,-180.7496278
Aetna Life Insurance Company,Illinois,72547,36698,-670691.43,"($670,691.43)",12924929.23,10256028.67,2159655.5,177880.59,126.58,-18.27596681,-18.27596681,0,9.026047469
"QualChoice Life and Health Insurance Company, Inc.",Arkansas,72740,149251,-2751129.36,,59990032.46,78175702.05,7104179.27,290105.8,,-18.43290403,0,18.43290403,-171.3888326
John Alden Life Insurance Company,Minnesota,56971,4840,-93358,"($93,357.87)",1219176,651360,54972,11800,0,-19.28884298,-19.28881612,2.69E-05,103.5214876
United Healthcare Life Insurance Company,Illinois,66303,18886,-368112.74,"($368,112.74)",7399154.06,6383004.59,1059018.96,16035.95,0,-19.49130255,-19.49130255,0,-3.119000318
UnitedHealthcare Insurance Company,Nebraska,73102,1806,-36788.3,$-,615815.81,342126.26,33610.58,14661.5,0.28,-20.3700443,#VALUE!,#VALUE!,124.8157198
"Blue Cross and Blue Shield of Massachusetts, Inc.",Massachusetts,24675,2558,-52354,N/A_MA_Issuer,2351886.97,2184281,402512,0,-12688,-20.46677091,#VALUE!,#VALUE!,-86.87178655
Coventry Health & Life Insurance Company,Oklahoma,53524,9743,-199876.92,"($200,398.31)",1489191.89,1429357.23,119819.41,7928.43,0,-20.51492559,-20.56843991,-0.053514318,-6.970458791
Ambetter of Magnolia Inc.,Mississippi,90714,219401,-4508929.62,,84421236.54,68115324.75,12218879.62,525707.0322,,-20.55108965,0,20.55108965,16.23203695
Innovation Health Insurance Company,Virginia,12028,458023,-9421914.58,"($9,421,914.58)",135670900.6,118565881.9,30316266.29,1004857.88,2952.94,-20.57083286,-20.57083286,0,-31.04442006
Insurance Company of Scott & White,Texas,37755,78033,-1613428.88,"($1,613,428.88)",16240229.07,15910959.15,596083,0,0,-20.676238,-20.676238,0,-3.419233914
"Coordinated Health Mutual, Inc.",Ohio,16204,192418,-3985496,"($3,985,495.69)",82341061,117238425,,0,,-20.7126984,-20.71269679,1.61E-06,-181.3622634
Western Health Advantage,California,93689,82544,-1713529.97,"($1,713,529.97)",40685778.91,35046006.27,4591843.501,-274058.6674,0,-20.75898878,-20.75898878,0,16.01555299
Celtic Insurance Company,Arkansas,62141,511698,-10893205.76,"($10,893,205.76)",175956945.1,191626223.4,31148932.36,1318477.188,,-21.2883493,-21.2883493,0,-94.0724565
Group Health Cooperative,Washington,80473,445529,-9944277,"($9,944,277.00)",160771281,138406445.2,18045440,279371,,-22.32015649,-22.32015649,0,9.067927789
"The Health Plan of the Upper Ohio Valley, Inc.",West Virginia,72982,656,-15243,"($15,242.90)",278917,213902,36480,0,0,-23.23628049,-23.23612805,0.000152439,43.49847561
"Humana Health Plan of Texas, Inc. ",Texas,32673,1147557,-26986914.17,"($26,986,914.17)",359686172.7,396706517,63899524.6,8186480.13,13831.84,-23.51683983,-23.51683983,0,-95.08911616
UnitedHealthcare Insurance Company,Pennsylvania,23489,2683,-65100.45,$-,951974.11,737885.15,135893.09,18965.8,11.57,-24.26405143,#VALUE!,#VALUE!,22.07174804
"Coventry Health Care of Nebraska, Inc.",Nebraska,15438,547175,-13630630.99,"($13,630,630.99)",178861441.5,190002625.7,20798846.75,1250008.78,0,-24.91091696,-24.91091696,0,-60.65708362
UnitedHealthcare Insurance Company,Tennessee,69443,2010,-50145.56,$-,922627.59,574155.03,129837.88,13403.64,141.84,-24.9480398,#VALUE!,#VALUE!,102.0344279
Blue Care Network,Michigan,98185,1596397,-40004463.16,"($40,004,463.16)",525199998.9,452587896.8,76940050.61,7915267.828,0,-25.05921971,-25.05921971,0,-7.669280472
Sanford Health Plan,North Dakota,89364,28955,-728919.89,"($728,919.89)",9590664.08,9045705.67,1491163,128830,0,-25.17423208,-25.17423208,0,-37.12777033
"UnitedHealthcare of North Carolina, Inc.",North Carolina,54332,624707,-15791307.03,"($15,787,937.71)",250408987.3,273354882.6,42767510.04,9245340.85,14524.35,-25.27794155,-25.27254811,0.00539344,-120.0134952
United Healthcare Life Insurance Company,Wisconsin,89106,51450,-1371221.77,"($1,371,221.77)",22145512.71,22200055.13,3295131.91,693644.86,740.77,-26.65154072,-26.65154072,0,-78.60174849
Aetna Health of Utah Inc.,Utah,38927,131934,-3519378.65,"($3,519,378.66)",27146068.87,27965900.91,3755912,217748.94,0,-26.67529712,-26.67529719,-7.58E-08,-36.33250701
"Molina Healthcare of Texas, Inc.",Texas,45786,154159,-4116191,"($4,116,190.69)",50138858,33378968,6013109,512318,0,-26.70094513,-26.70094312,2.01E-06,66.38900745
"AmeriHealth HMO, Inc.",New Jersey,77606,179483,-4859745,"($4,859,744.69)",92584873,80346158,-6936,1245349,,-27.07635264,-27.07635091,1.73E-06,61.28882401
United Healthcare Life Insurance Company,North Carolina,42754,25083,-684964.86,"($684,964.86)",9437732.47,10284776.67,2247799.26,254714.19,28.25,-27.30793207,-27.30793207,0,-133.5400829
WINhealth Partners,Wyoming,53189,96015,-2626798,"($2,626,798.16)",70511900,69331174,8961062,124826,,-27.35820445,-27.35820611,-1.67E-06,-82.33257304
