Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
Freedom Life Insurance Company of America,Wyoming,47823,1150.00,18632.31,18632.31,411539.87,772120.00,0.00,0.00,0.00,16.20,16.20,0.00,-313.55
"Humana Health Plan, Inc.",Arizona,23307,16365.00,261705.00,856409.75,6019907.00,5778329.00,792547.00,65697.00,13.00,15.99,52.33,36.34,-37.68
"Piedmont Community HealthCare, Inc.",Virginia,15668,27231.00,435467.00,435467.30,13313114.00,10912977.00,2198095.00,142229.00,,15.99,15.99,0.00,2.20
Colorado Choice Health Plans,Colorado,63312,65551.00,1015914.00,1562462.46,30306439.00,29021855.00,4543067.00,127403.00,0.00,15.50,23.84,8.34,-51.65
UnitedHealthcare Insurance Company,South Carolina,57860,2064.00,31940.35,$-,1102908.46,846268.33,397751.56,19975.45,7.09,15.47,#VALUE!,#VALUE!,-78.05
United Healthcare Life Insurance Company,Missouri,14162,100794.00,1543008.50,1543008.50,39399622.39,37885711.01,8868684.00,1684066.86,0.00,15.31,15.31,0.00,-89.68
Freedom Life Insurance Company of America,Colorado,28700,4469.00,64518.43,98569.13,1134207.54,2636489.00,0.00,0.00,0.00,14.44,22.06,7.62,-336.16
Freedom Life Insurance Company of America,Kansas,54822,857.00,12212.08,12212.08,187431.08,148699.00,0.00,0.00,0.00,14.25,14.25,0.00,45.19
Time Insurance Company,Delaware,97889,2948.00,40682.00,40682.47,1151172.00,772875.00,132206.00,14784.00,-1366.00,13.80,13.80,0.00,78.93
"Blue Cross and Blue Shield of Massachusetts HMO Blue, Inc.",Massachusetts,42690,592588.00,8067126.00,N/A_MA_Issuer,347503557.20,331241353.00,70253580.00,0.00,-2927502.00,13.61,#VALUE!,#VALUE!,-86.17
UnitedHealthcare Insurance Company,Oklahoma,85757,4882.00,65011.03,$-,2181240.81,1474239.28,367355.80,61012.65,5.81,13.32,#VALUE!,#VALUE!,57.07
Time Insurance Company,Tennessee,60299,59553.00,746097.00,746097.06,24847364.00,20491491.00,4013307.00,497402.00,-382.00,12.53,12.53,0.00,-2.59
UnitedHealthcare Insurance Company,Virginia,25978,2701.00,32841.02,$-,1433084.27,996189.30,319480.27,28787.78,5.33,12.16,#VALUE!,#VALUE!,32.81
Time Insurance Company,Michigan,89029,105644.00,1283796.00,1364106.91,30687499.00,24852227.00,3115238.00,444836.00,-85796.00,12.15,12.91,0.76,22.35
"North Shore-LIJ CareConnect Insurance Company, Inc.",New York,82483,189964.00,2282312.00,2282312.43,87562423.00,82818832.00,18111473.00,1636573.00,,12.01,12.01,0.00,-78.99
United Healthcare Life Insurance Company,Louisiana,66593,15331.00,183391.29,198496.43,5517085.44,4578883.32,841138.32,194097.85,0.00,11.96,12.95,0.99,-6.33
"BCBSM, INC. ",Minnesota,49316,2462520.00,29086946.00,29086945.86,1103070083.00,1073087950.00,179917210.00,20217265.00,,11.81,11.81,0.00,-69.10
"Geisinger Quality Options, Inc.",Pennsylvania,75729,96868.00,1142253.34,1142253.34,33288942.34,28845822.95,4689934.02,570935.11,,11.79,11.79,0.00,-8.44
"Oxford Health Insurance, Inc.",New York,85629,175060.00,2034110.89,$-,104983876.50,111681758.50,25844125.56,4685770.63,0.00,11.62,#VALUE!,#VALUE!,-212.66
Time Insurance Company,Minnesota,27439,87919.00,1018837.00,1018837.12,32211170.00,29740330.00,2453094.00,381540.00,0.00,11.59,11.59,0.00,-4.14
United Healthcare Life Insurance Company,Utah,43129,4244.00,46629.09,47918.32,1595762.63,2386267.14,322052.90,99848.37,0.00,10.99,11.29,0.30,-285.68
"Sierra Health and Life Insurance Company, Inc.",Nevada,83198,377613.00,4132272.63,4132272.63,117013002.10,96883579.81,19276512.74,4307983.55,0.08,10.94,10.94,0.00,-9.15
Humana Insurance Company,Wisconsin,91604,56804.00,596881.13,596881.13,24264926.82,16382088.94,3246710.72,334155.47,13581.10,10.51,10.51,0.00,75.49
Blue Cross and Blue Shield of North Carolina,North Carolina,11512,6595736.00,67566338.00,67566338.19,2735621865.00,2480964788.00,473911815.00,64894886.00,,10.24,10.24,0.00,-43.08
UnitedHealthcare Insurance Company,Arizona,82011,7959.00,81312.32,$-,3607781.06,2392772.56,707588.56,61044.40,30.46,10.22,#VALUE!,#VALUE!,56.08
Humana Insurance Company,Utah,46958,304972.00,3098070.71,3170521.45,43282001.13,47593149.03,5017649.13,669208.07,5975.34,10.16,10.40,0.24,-32.80
"ConnectiCare Benefits, Inc.",Connecticut,76962,439258.00,4456585.00,4456584.71,224093674.70,183674757.70,36640482.00,3856380.00,,10.15,10.15,0.00,-0.18
"UnitedHealthcare of Florida, Inc.",Florida,68398,1434483.00,14473029.30,14572435.15,640795281.30,697124928.40,94491278.09,15859601.79,51674.49,10.09,10.16,0.07,-116.23
"Kaiser Foundation Health Plan of Georgia, Inc.",Georgia,89942,263617.00,2627520.00,2627520.08,98305814.00,98734595.00,12844003.00,244983.00,0.00,9.97,9.97,0.00,-51.28
"Wellmark, Inc.",Iowa,72160,1505991.00,15005600.00,16573829.24,496345248.00,470969260.00,41843638.00,5634283.00,0.00,9.96,11.01,1.04,-14.68
"SHA, LLC",Texas,26539,114458.00,1137907.19,1137907.19,30514337.30,30111944.00,5384869.00,,,9.94,9.94,0.00,-43.53
"Harbor Health Plan, Inc.",Michigan,34620,41.00,404.00,428.30,6052.62,5097.44,190.00,0.00,0.00,9.85,10.45,0.59,18.66
Keystone Health Plan Central,Pennsylvania,53789,30665.00,298017.00,298016.86,10073725.00,9790442.00,1595730.00,715841.00,,9.72,9.72,0.00,-66.14
Blue Cross and Blue Shield of Nebraska,Nebraska,29678,847755.00,8208131.00,13541049.63,357976304.10,336088448.00,,,,9.68,15.97,6.29,25.82
HMO Minnesota ,Minnesota,57129,93058.00,865806.00,865806.78,37641252.00,39416864.00,8532912.00,1172046.00,,9.30,9.30,0.00,-123.37
Humana Insurance Company,Arizona,66105,54591.00,487584.04,689053.89,18063945.06,12122248.97,3812544.20,279604.44,68.38,8.93,12.62,3.69,33.88
Freedom Life Insurance Company of America,Nebraska,10324,317.00,2726.53,4484.41,44590.53,31226.00,0.00,0.00,0.00,8.60,14.15,5.55,42.16
UnitedHealthcare Insurance Company,Arkansas,81392,1564.00,13434.88,$-,667481.95,501682.00,85687.89,12115.37,7.70,8.59,#VALUE!,#VALUE!,43.47
"Indiana University Health Plans, Inc.",Indiana,33380,9312.00,79692.27,79692.27,5332624.94,4363185.98,959028.28,,,8.56,8.56,0.00,1.12
WPS Health Plan Inc,Wisconsin,84670,215901.00,1825501.00,1825501.39,115973837.00,114331132.00,19334826.00,2106901.00,0.00,8.46,8.46,0.00,-91.70
BlueCross and BlueShield of South Carolina,South Carolina,26065,1019835.00,8615923.00,8615922.98,390148568.00,335721470.00,72581420.00,12110433.00,,8.45,8.45,0.00,-29.68
Health First Health Plans,Florida,27357,99351.00,814327.97,814327.97,44663014.57,40149485.54,5972377.69,1016400.25,0.00,8.20,8.20,0.00,-24.91
"Regence BlueShield of Idaho, Inc.",Idaho,44648,126390.00,1002954.00,1002953.94,33062835.00,20804518.00,2146939.00,340860.00,0.00,7.94,7.94,0.00,77.30
"BlueCross BlueShield of Tennessee, Inc.",Tennessee,14002,2916902.00,22571331.00,22571330.93,1004649713.00,1134323885.00,311930355.00,46980207.00,,7.74,7.74,0.00,-167.50
UnitedHealthcare Insurance Company,Oregon,90175,507.00,3784.23,$-,187330.05,43557.35,10673.42,3942.98,3.00,7.46,#VALUE!,#VALUE!,254.74
Highmark BCBSD Inc.,Delaware,33199,380335.00,2779949.00,,172374658.00,180951198.00,37124828.00,3628471.00,,7.31,0.00,-7.31,-129.70
United Healthcare Life Insurance Company,Michigan,45002,46145.00,337227.36,358625.01,16455899.88,16108348.77,2319566.21,523178.06,114649.96,7.31,7.77,0.46,-56.56
Healthy Alliance Life Insurance Company,Missouri,32753,1037701.00,7298221.08,7298221.08,361722891.50,277405688.60,66239031.67,7760125.87,0.00,7.03,7.03,0.00,9.94
Regence BlueCross BlueShield of Utah,Utah,22013,234400.00,1591756.00,1629776.02,60351014.00,56735020.00,6449462.00,1158427.00,0.00,6.79,6.95,0.16,-17.03
Blue Cross Blue Shield of Wyoming,Wyoming,11269,211926.00,1438733.00,1438732.96,120573369.10,112604550.00,14829196.00,1703102.00,,6.79,6.79,0.00,-40.41
"BlueChoice HealthPlan of South Carolina, Inc.",South Carolina,49532,544809.00,3622507.00,3622506.76,211438941.00,211322829.00,46415730.00,5537535.00,,6.65,6.65,0.00,-95.15
Freedom Life Insurance Company of America,Illinois,82506,3229.00,20588.27,26867.72,804752.47,602404.00,1176.00,0.00,0.00,6.38,8.32,1.94,62.30
Physicians Plus Insurance Corporation,Wisconsin,58564,31587.00,175984.00,175983.58,10295335.00,9656285.00,922148.00,143891.00,,5.57,5.57,0.00,-13.52
Medical Mutual of Ohio,Ohio,80627,1180859.00,6545046.13,6545046.13,380748761.90,348902504.40,72081217.00,10088574.43,0.00,5.54,5.54,0.00,-42.62
Blue Cross and Blue Shield of Alabama,Alabama,46944,2535110.00,13434647.00,13434646.95,913590786.00,1033752425.00,266298365.00,16886120.00,,5.30,5.30,0.00,-159.10
Humana Insurance Company,Colorado,79509,87852.00,434339.78,664060.25,25042218.48,18871983.99,3403885.72,479155.10,354.47,4.94,7.56,2.61,26.03
"Health Net of Arizona, Inc",Arizona,91450,409710.00,1953496.00,1953496.40,144733934.00,139654977.40,27450586.00,2850682.00,-2756.00,4.77,4.77,0.00,-61.55
Maine Community Health Options,Maine,33653,688724.00,2738773.24,2738773.24,335086660.60,339462243.30,43356496.00,10776370.00,,3.98,3.98,0.00,-84.95
Oregon's Health CO-OP,Oregon,99389,101241.00,401324.32,401324.32,37563195.25,47794308.61,9629182.70,296171.91,0.00,3.96,3.96,0.00,-199.09
Sanford Health Plan,South Dakota,31195,53788.00,201919.38,201919.38,15567096.02,22994377.00,3519951.94,307856.00,0.00,3.75,3.75,0.00,-209.25
"Blue Cross and Blue Shield of Arizona, Inc.",Arizona,53901,1857597.00,6800593.86,20131634.31,602535374.40,597086526.70,129217040.20,10605856.67,,3.66,10.84,7.18,-72.34
"Tufts Associated Health Maintenance Organization, Inc.",Massachusetts,29125,129455.00,454550.00,N/A_MA_Issuer,74846944.00,68596735.00,15397911.00,1225342.00,0.00,3.51,#VALUE!,#VALUE!,-80.13
"HealthPartners, Inc.",Minnesota,79888,9394.00,32000.00,31708.01,4475000.00,5931000.00,1300000.00,166000.00,,3.41,3.38,-0.03,-311.05
"Health Care Service Corporation, a Mutual Legal Reserve Company",Texas,33602,11485974.00,38571557.86,38571557.86,4359638247.00,4792483100.00,1003070718.00,126575166.90,0.00,3.36,3.36,0.00,-136.03
Noridian Mutual Insurance Company,North Dakota,37160,514810.00,1716903.71,1716903.71,207653357.60,175053351.00,33391299.00,4781387.00,,3.34,3.34,0.00,-10.82
"Anthem Health Plans of Kentucky, Inc.",Kentucky,36239,1020298.00,3129303.34,3129303.34,316135040.70,253014028.10,68570147.02,8252640.29,0.00,3.07,3.07,0.00,-13.43
UnitedHealthcare Insurance Company,Florida,43839,38845.00,115458.85,$-,21730766.92,17434902.57,5581374.66,634438.98,17980.56,2.97,#VALUE!,#VALUE!,-49.89
"BLUE CROSS & BLUE SHIELD OF MISSISSIPPI, A MUTUAL INSURANCE COMPANY",Mississippi,11721,793293.00,2213376.00,2213375.40,237719979.00,207890018.00,45612377.00,4775409.00,,2.79,2.79,0.00,-25.91
USAble Mutual Insurance Company,Arkansas,75293,3088102.00,8441174.73,8441174.73,1016162043.00,1148724126.00,249370052.50,20820940.76,,2.73,2.73,0.00,-130.42
"Health Care Service Corporation, a Mutual Legal Reserve Company",Illinois,36096,6478135.00,17399841.00,23056950.67,2379871457.00,2620797653.00,532575698.00,58597034.00,0.00,2.69,3.56,0.87,-128.45
Humana Insurance Company,Kansas,19968,52893.00,129998.03,129998.03,11691432.78,11120538.07,1571243.75,165231.32,3.29,2.46,2.46,0.00,-22.04
UnitedHealthcare Insurance Company,Colorado,67879,19084.00,45418.85,$-,9660807.62,8685449.61,2400253.61,299705.23,11.92,2.38,#VALUE!,#VALUE!,-90.37
Time Insurance Company,New Mexico,97646,2858.00,6671.00,6670.67,1027597.00,838772.00,208902.00,12986.00,-3671.00,2.33,2.33,0.00,-10.28
Golden Rule Insurance Company,Virginia,41892,124118.00,263834.56,263834.56,29128885.74,20729126.35,3104042.43,433418.48,0.48,2.13,2.13,0.00,39.17
UnitedHealthcare Insurance Company,Ohio,56726,4768.00,10083.12,$-,2315207.00,2296010.41,347542.85,32192.23,16.40,2.11,#VALUE!,#VALUE!,-75.62
UnitedHealthcare Insurance Company,Rhode Island,90117,6049.00,12759.56,$-,2896873.69,3251346.46,543420.44,97215.60,0.00,2.11,#VALUE!,#VALUE!,-164.51
Humana Insurance Company,Tennessee,82120,296844.00,618404.60,618404.60,87362427.02,83685155.47,14398119.68,1806503.79,68.41,2.08,2.08,0.00,-42.20
"Coventry Health Care of Virginia, Inc.",Virginia,99663,507146.00,1027646.58,1027646.58,159082084.30,143169176.90,19825278.35,1192509.53,0.00,2.03,2.03,0.00,-10.07
Humana Insurance Company,South Carolina,17808,8505.00,16975.57,16975.57,2678642.48,2139771.39,198140.18,26115.14,0.00,2.00,2.00,0.00,36.99
Humana Insurance Company,Virginia,50727,26924.00,43710.21,43710.21,10924994.27,11430095.72,2165224.73,259176.41,41.31,1.62,1.62,0.00,-108.81
Highmark Choice Company,Pennsylvania,38949,43144.00,63116.00,63115.80,18376178.00,17352915.00,3941841.00,602429.00,,1.46,1.46,0.00,-81.61
"Group Health Options, Inc",Washington,25768,105901.00,84523.22,84523.22,43081202.45,36403961.60,3596724.00,150617.00,,0.80,0.80,0.00,27.67
CommunityCare Life & Health Insurance Company,Oklahoma,87698,1733.00,1210.00,1200.32,468126.00,352432.00,173205.00,12008.00,,0.70,0.69,-0.01,-40.11
"Summa Insurance Company, Inc.",Ohio,52664,53021.00,35682.00,35681.99,22681690.00,20052655.00,3174283.00,94429.00,,0.67,0.67,0.00,-12.06
"Health Plan of Nevada, Inc.",Nevada,95865,357716.00,230274.90,230274.90,126129338.70,102375682.30,18401131.67,3870521.50,0.00,0.64,0.64,0.00,4.14
Common Ground Healthcare Cooperative,Wisconsin,87416,396688.00,194955.10,194955.10,193499595.00,222934983.90,33418003.00,1287949.00,,0.49,0.49,0.00,-161.69
"Matthew Thornton Health Plan, Inc.",New Hampshire,96751,359424.00,156537.94,156537.94,122902984.40,90778872.65,22493485.04,2190937.91,0.00,0.44,0.44,0.00,20.70
Freedom Life Insurance Company of America,Georgia,72796,1023.00,370.93,370.93,224403.93,152912.00,236.00,0.00,0.00,0.36,0.36,0.00,69.65
"Priority Health Insurance Company, Inc",Michigan,29241,255090.00,35724.19,37908.56,63532921.19,53108065.00,7992160.00,849139.00,,0.14,0.15,0.01,6.21
Florida Health Solution HMO Company,Florida,83883,1312.00,0.00,-166901.91,41041.00,198363.00,25622.00,0.00,0.00,0.00,-127.21,-127.21,-139.44
"Highmark West Virginia, Inc.",West Virginia,31274,511698.00,-71601.00,-71601.45,247068570.00,278020361.00,47468802.00,4326614.00,,-0.14,-0.14,0.00,-161.71
UnitedHealthcare Insurance Company,Louisiana,69842,7895.00,-1511.71,$-,3214831.62,2202185.69,239514.17,6728.36,4.95,-0.19,#VALUE!,#VALUE!,97.07
"HMO Colorado, Inc., dba HMO Nevada",Colorado,76680,193986.00,-107842.07,29925.42,70451684.11,65114183.23,8638363.07,821062.16,0.00,-0.56,0.15,0.71,-21.25
"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",Colorado,87269,534111.00,-318263.67,-318263.67,184510366.60,148064739.20,18588268.65,2510080.36,0.00,-0.60,-0.60,0.00,28.73
"AvMed, Inc.",Florida,19898,168528.00,-148477.00,-148477.46,58716501.00,50135453.00,6717698.00,1058095.00,0.00,-0.88,-0.88,0.00,4.78
"Health Care Service Corporation, a Mutual Legal Reserve Company",Oklahoma,87571,2028437.00,-2631957.00,-4417436.82,645361827.00,783660741.00,200829257.70,23947622.30,0.00,-1.30,-2.18,-0.88,-178.99
"Wellmark of South Dakota, Inc.",South Dakota,50305,572020.00,-1043395.00,-1043395.44,181432200.00,176193563.00,13634083.00,1494707.00,0.00,-1.82,-1.82,0.00,-17.29
UnitedHealthcare Insurance Company,Missouri,95426,4821.00,-9402.00,$-,2236004.86,1630747.40,479433.25,78324.34,9.59,-1.95,#VALUE!,#VALUE!,9.85
Humana Insurance Company,Missouri,30613,85368.00,-188325.95,-188325.95,31107967.78,32700323.22,5535604.65,746964.86,84.55,-2.21,-2.21,0.00,-92.25
Time Insurance Company,Mississippi,45521,28059.00,-67176.00,-67176.42,12149806.00,11707483.00,1709839.00,241655.00,-1.00,-2.39,-2.39,0.00,-53.79
Golden Rule Insurance Company,Connecticut,40591,65695.00,-164216.71,-164216.71,28470984.56,21847286.23,2579575.24,343919.31,0.00,-2.50,-2.50,0.00,56.32
AultCare Insurance Company,Ohio,28162,94212.00,-246739.17,-246739.17,33453823.58,26237396.03,5270846.00,298537.00,,-2.62,-2.62,0.00,17.48
"Vantage Health Plan, Inc.",Louisiana,67243,84352.00,-261975.00,-261974.85,38288807.00,35727199.90,8141871.68,499948.00,,-3.11,-3.11,0.00,-72.08
Celtic Insurance Company,Illinois,27833,24.00,-76.03,-76.03,31177.27,60705.38,39.50,230.15,0.00,-3.17,-3.17,0.00,-1241.57
BridgeSpan Health Company,Idaho,59765,11749.00,-37956.00,-37955.58,3829997.00,5057888.00,658544.00,52339.00,,-3.23,-3.23,0.00,-165.02
Time Insurance Company,North Dakota,55105,46779.00,-162737.00,-162737.22,21061389.00,15054750.00,1072025.00,134499.00,0.00,-3.48,-3.48,0.00,102.61
Blue Cross of California,California,27603,7358067.00,-26380560.05,-26380560.05,3119989011.00,2568707977.00,399586002.70,30078468.36,0.00,-3.59,-3.59,0.00,16.53
"Health New England, Inc",Massachusetts,34484,54482.00,-203971.00,N/A_MA_Issuer,26661349.00,25529506.00,5279460.00,221216.10,,-3.74,#VALUE!,#VALUE!,-80.19
Freedom Life Insurance Company of America,South Carolina,80431,2028.00,-7622.19,-7622.19,421057.53,432622.00,901.00,0.00,0.00,-3.76,-3.76,0.00,-6.15
Kentucky Health Cooperative,Kentucky,77894,623708.00,-2353555.00,-2353554.57,254228149.30,324284775.70,51740694.00,1076873.00,,-3.77,-3.77,0.00,-197.01
Time Insurance Company,South Dakota,77144,5498.00,-21717.00,-21716.99,3073523.00,3053213.00,390327.00,33758.00,0.00,-3.95,-3.95,0.00,-73.44
UnitedHealthcare Insurance Company,Massachusetts,31779,5476.00,-22322.05,N/A_MA_Issuer,3347396.93,3646002.74,857870.78,133330.13,45774.58,-4.08,#VALUE!,#VALUE!,-243.90
"Health Alliance Medical Plans, Inc.",Illinois,20129,275330.00,-1326443.00,-1326442.96,100231853.00,102635610.00,14298702.00,1232373.00,0.00,-4.82,-4.82,0.00,-65.14
"UPMC Health Options, Inc.",Pennsylvania,16322,630940.00,-3105783.00,-3105783.44,185594306.90,215887269.20,46734675.60,4706916.65,,-4.92,-4.92,0.00,-129.54
County of Santa Clara,California,84014,22876.00,-115235.00,-115235.31,10197416.00,8941213.00,1002222.00,,,-5.04,-5.04,0.00,11.10
"Blue Cross of Idaho Health Service, Inc.",Idaho,61589,1019070.00,-5152221.99,-5152221.99,323956008.00,366301108.40,54634369.58,8197418.76,,-5.06,-5.06,0.00,-103.21
"Molina Healthcare of New Mexico, Inc.",New Mexico,19722,48422.00,-265619.00,-265619.48,13800634.00,8974418.00,1622333.00,167457.00,,-5.49,-5.49,0.00,62.71
UnitedHealthcare Insurance Company of New York,New York,54297,1284.00,-7577.79,-7577.79,851187.50,1357190.90,186244.47,48475.90,22317.16,-5.90,-5.90,0.00,-594.27
"HealthKeepers, Inc.",Virginia,88380,2282806.00,-13597420.40,-13597420.40,807003043.50,688877488.60,127549532.10,12733441.99,0.00,-5.96,-5.96,0.00,-9.71
PacificSource Health Plans,Montana,23603,122296.00,-805324.98,-805324.98,42349991.70,52480931.91,7833235.00,448033.00,,-6.59,-6.59,0.00,-150.55
Fallon Community Health Plan,Massachusetts,88806,83136.00,-548538.32,N/A_MA_Issuer,38238970.04,32574554.69,3746767.00,547545.00,0.00,-6.60,#VALUE!,#VALUE!,16.48
Aetna Life Insurance Company,Connecticut,39159,93291.00,-621770.44,-621770.44,39836866.06,31853805.40,4855711.72,243265.03,354758.25,-6.66,-6.66,0.00,27.11
Time Insurance Company,Iowa,68184,36399.00,-244925.00,-244924.54,13448810.00,9924785.00,1225177.00,199166.00,-270.00,-6.73,-6.73,0.00,57.69
Freedom Life Insurance Company of America,Arkansas,61273,740.00,-5029.01,-5029.01,187272.99,67604.00,0.00,0.00,0.00,-6.80,-6.80,0.00,161.71
"First Priority Life Insurance Company, Inc.",Pennsylvania,55957,470448.00,-3237217.00,-3237217.38,187478331.00,210195605.00,39455604.00,4671852.00,,-6.88,-6.88,0.00,-142.09
Aetna Life Insurance Company,Tennessee,31552,15249.00,-112658.64,-112658.65,4062133.68,2798856.85,936532.80,111093.98,0.00,-7.39,-7.39,0.00,14.14
UnitedHealthcare Insurance Company,District of Columbia,41842,4233.00,-31389.56,$-,957722.76,15388473.43,27208.81,15898.59,991.06,-7.42,#VALUE!,#VALUE!,-3419.52
Humana Insurance Company,Florida,15980,37.00,-279.30,-279.30,44319.53,-11362466.14,6611.38,2383.32,0.81,-7.55,-7.55,0.00,308048.38
Coventry Health & Life Insurance Company,Illinois,35670,80734.00,-644379.33,-644379.33,22253623.25,17308858.94,2880105.23,171363.72,0.00,-7.98,-7.98,0.00,23.45
"CareFirst BlueChoice, Inc.",Maryland,28137,1994245.00,-16434375.81,-16434375.57,585603827.60,550886744.50,147564630.30,28908372.73,26938951.17,-8.24,-8.24,0.00,-84.59
UnitedHealthcare Insurance Company,California,95677,10567.00,-87458.10,$-,4569339.50,4845846.23,785273.11,119679.49,11.88,-8.28,#VALUE!,#VALUE!,-111.81
"Health Care Service Corporation, a Mutual Legal Reserve Company",Montana,30751,555866.00,-4708322.25,-4708322.25,199395243.90,233970780.90,33787876.82,5993821.27,0.00,-8.47,-8.47,0.00,-133.77
"Coventry Health Care of the Carolinas, Inc.",South Carolina,41614,377602.00,-3234564.95,-3234564.95,131543616.40,132898521.80,18001371.02,1101001.59,0.00,-8.57,-8.57,0.00,-54.18
UnitedHealthcare Insurance Company,Maryland,23620,2914.00,-25025.20,$-,1392034.63,1293575.05,379876.46,39008.29,5.81,-8.59,#VALUE!,#VALUE!,-109.96
"Coventry Health Care of Kansas, Inc.",Kansas,65598,165451.00,-1458451.10,-1458451.11,49830254.44,55453253.69,8122607.60,497655.36,0.00,-8.82,-8.82,0.00,-86.09
UnitedHealthcare Insurance Company,Texas,98809,20042.00,-181402.12,$-,11274057.23,10559244.15,3485964.49,355879.76,41.37,-9.05,#VALUE!,#VALUE!,-156.03
Kaiser Foundation Health Plan of Colorado,Colorado,21032,829731.00,-7630793.00,-7630792.84,244257015.00,261842374.00,36111732.00,1744888.00,0.00,-9.20,-9.20,0.00,-66.82
Aetna Life Insurance Company,Oklahoma,66946,4047.00,-37756.44,-37821.69,1200749.69,903335.91,261113.89,39259.29,0.00,-9.33,-9.35,-0.02,-0.73
"Moda Health Plan, Inc.",Oregon,39424,1155876.00,-10916304.00,-10916304.04,495106832.30,485000522.00,66604773.00,2851628.00,,-9.44,-9.44,0.00,-51.35
Keystone Health Plan East,Pennsylvania,33871,1291544.00,-12386830.58,-12386830.58,528738874.60,469929005.00,107864675.00,7152032.00,,-9.59,-9.59,0.00,-43.52
"Humana Health Insurance Company of Florida, Inc.",Florida,99308,231548.00,-2261208.38,-2261208.38,59141630.94,44044679.38,8327085.96,1039262.06,766.29,-9.77,-9.77,0.00,24.75
"Anthem Insurance Companies, Inc.",Indiana,17575,1348881.00,-13429318.84,-13429318.84,581160726.50,494138475.30,98061432.93,8966549.52,0.00,-9.96,-9.96,0.00,-14.83
"Humana Health Benefit Plan of Louisiana, Inc.",Louisiana,44965,248033.00,-2546110.54,-2526804.46,76127081.50,70634494.88,13376662.98,1524050.80,5124.09,-10.27,-10.19,0.08,-37.95
National Foundation Life Insurance Company,Utah,21400,355.00,-3711.09,-3711.09,110623.91,15973.00,0.00,0.00,0.00,-10.45,-10.45,0.00,266.62
UnitedHealthcare Insurance Company,North Carolina,69347,3025.00,-32276.53,$-,1793373.96,1357995.77,480397.14,32361.72,3.75,-10.67,#VALUE!,#VALUE!,-25.58
"Presbyterian Health Plan, Inc.",New Mexico,57173,223887.00,-2390195.00,-2390195.41,70504060.00,63807150.00,9750105.00,1161594.00,0.00,-10.68,-10.68,0.00,-18.83
Humana Insurance Company,Michigan,62294,33385.00,-356523.02,-356523.02,10954378.91,6049813.10,1341436.61,150496.88,186.19,-10.68,-10.68,0.00,102.21
"Kaiser Foundation Health Plan, Inc.",California,40513,7551901.00,-82078859.00,-82078859.73,2861474628.00,2536678058.00,311165033.00,0.00,0.00,-10.87,-10.87,0.00,1.81
United Healthcare Life Insurance Company,South Carolina,39481,36813.00,-414394.03,-414394.03,16196547.04,16070654.17,2846672.40,583403.78,0.00,-11.26,-11.26,0.00,-89.76
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",Georgia,49046,1329937.00,-15389290.74,-15389290.74,405128221.30,358677256.30,64889010.99,6378916.34,0.00,-11.57,-11.57,0.00,-18.66
Aetna Life Insurance Company,Alaska,11082,2906.00,-34550.55,-34550.55,923880.79,462786.99,68553.76,11925.96,6208.49,-11.89,-11.89,0.00,128.84
"Harvard Pilgrim Health Care of New England, Inc.",New Hampshire,59025,99053.00,-1229943.00,-1229943.19,38568436.76,30801493.11,6659063.00,598293.00,117911.00,-12.42,-12.42,0.00,3.95
Providence Health Plan,Oregon,56707,332567.00,-4161992.00,-4161991.69,94460871.50,103343329.00,17486627.00,1495342.00,1244680.00,-12.51,-12.51,0.00,-87.53
Coventry Health & Life Insurance Company,Missouri,44240,1752758.00,-22528151.66,-20980901.39,572235393.00,554088580.70,78400278.09,4681122.45,0.00,-12.85,-11.97,0.88,-37.05
HealthPlus Insurance Company,Michigan,59830,306867.00,-4117248.00,-4117248.29,88589249.00,92279790.00,15684463.00,1156064.00,,-13.42,-13.42,0.00,-66.91
UnitedHealthcare Insurance Company,Wisconsin,59158,3128.00,-42338.10,$-,1668153.66,1118015.09,328535.58,43075.42,0.24,-13.54,#VALUE!,#VALUE!,57.07
Freedom Life Insurance Company of America,Mississippi,96734,21.00,-289.05,-289.05,12393.95,50480.00,4314.00,0.00,0.00,-13.76,-13.76,0.00,-2019.05
"COMPASS COOPERATIVE MUTUAL HEALTH NETWORK, INC.",Arizona,92045,37735.00,-558587.00,-558586.58,13549894.00,25838238.00,3693265.00,367793.00,,-14.80,-14.80,0.00,-433.27
"CareFirst BlueChoice, Inc.",District of Columbia,86052,110036.00,-1630614.04,-1630614.05,34577484.17,30505235.97,9834269.56,1573578.71,0.00,-14.82,-14.82,0.00,-66.67
"Anthem Health Plans of Maine, Inc.",Maine,48396,260198.00,-3917017.08,-3917017.08,96259963.65,86563583.55,9432232.95,1470684.08,0.00,-15.05,-15.05,0.00,-4.64
Time Insurance Company,Louisiana,31434,20764.00,-317760.00,-317760.30,9129342.00,7963945.00,1356767.00,182375.00,-274.00,-15.30,-15.30,0.00,-17.99
"MVP Health Plan, Inc",Vermont,77566,37958.00,-581288.00,,16306743.00,12915151.00,1554075.00,218206.00,-2160979.00,-15.31,0.00,15.31,99.59
