Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
Mutual of Omaha Insurance Company,New Jersey,68963,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Washington,69061,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Georgia,69092,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Michigan,69094,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Hartford Life & Accident Insurance Company,Pennsylvania,69150,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,Colorado,69157,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Nippon Life Insurance Company of America,California,69194,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Illinois,69225,,,,,1449.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,West Virginia,69260,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Michigan,69315,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Missouri,69341,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Georgia,69455,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"UnitedHealthcare of Kentucky, Ltd",Indiana,69529,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company of New York,North Carolina,69614,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Texas,69758,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Illinois Mutual Life Insurance Company,North Dakota,69840,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,New Jersey,69888,,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,New York,69943,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American National Insurance Company,Washington,70025,0.00,0.00,,0.00,0.00,,,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Tennessee,70078,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Indiana,70189,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Maryland,70263,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Colorado,70337,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Pennsylvania,70406,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Florida,70446,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,New Jersey,70450,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",California,70473,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Independent Health Association, Inc",New York,70552,0.00,0.00,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
United Healthcare Life Insurance Company,New York,70575,0.00,0.00,,0.00,-1794.45,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,Connecticut,70636,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,South Dakota,70654,,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Montana,70663,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MAMSI Life and Health Insurance Company,New Mexico,70721,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Pekin Life Insurance Company,Michigan,70737,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,Kentucky,70738,,,,,52645.15,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,District of Columbia,70762,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Connecticut General Life Insurance Company,Indiana,70822,0.00,0.00,,0.00,-832.00,0.00,12.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WMI Mutual Insurance Company,Arizona,70904,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Minnesota,71135,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,New Hampshire,71141,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Alaska,71149,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,Wyoming,71260,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Southwest Life & Health Insurance Co.,Louisiana,71263,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,Oklahoma,71348,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Oregon,71369,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Avera Health Plans, Inc. ",Nebraska,71429,,0.00,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Virginia,71457,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,West Virginia,71488,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Indiana,71518,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Kaiser Permanente Insurance Company,Virginia,71562,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,Colorado,71582,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Investors Life Insurance Company of North America,North Carolina,71612,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"HPHC Insurance Company, Inc.",New Hampshire,71616,0.00,,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
New York Life Insurance Company,United States Virgin Islands,71646,0.00,,,-557.51,101286.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Louisiana,71822,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Connecticut,71879,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American National Insurance Company,Maryland,71969,0.00,0.00,,0.00,0.00,,,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Pennsylvania,72071,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WMI Mutual Insurance Company,Idaho,72114,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Louisiana,72134,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Montana,72191,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Tennessee,72220,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Nebraska,72234,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,Idaho,72235,,,,,53473.85,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Tennessee,72254,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company of New York,Massachusetts,72293,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
AMERICAN FIDELITY ASSURANCE COMPANY,Arkansas,72347,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MAMSI Life and Health Insurance Company,Louisiana,72402,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Virginia,72423,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,New Mexico,72431,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,North Carolina,72487,0.00,0.00,$-,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Trustmark Insurance Company,Indiana,72542,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WMI Mutual Insurance Company,Washington,72580,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,New Jersey,72667,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"QualChoice Life and Health Insurance Company, Inc.",Arkansas,72740,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New Era Life Insurance Company,Washington,72772,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Wyoming,72853,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
John Alden Life Insurance Company,Rhode Island,72872,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Tennessee,72924,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Pennsylvania,72944,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Republic Insurance Company,Oklahoma,73039,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PacifiCare Life and Health Insurance Co,Illinois,73040,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Golden Rule Insurance Company,Maine,73062,0.00,0.00,,0.00,77.38,0.00,0.00,77.49,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Arizona,73133,0.00,,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Life of America,Louisiana,73157,0.00,,,751.00,-2808.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Mississippi,73165,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Niagara Life and Health Insurance Company,New York,73180,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Delaware,73214,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Minnesota,73305,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,Ohio,73445,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Texas,73464,,,,,8677.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
TransAmerica Premier Life Insurance,Rhode Island,73530,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
First Allmerica Financial Life Ins. Co,North Carolina,73576,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Security Insurance Company,North Carolina,73742,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Oklahoma,73759,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,South Dakota,73764,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,New York,73773,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Humana Health Plan, Inc.",Missouri,73889,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Idaho,74057,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,North Carolina,74074,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Humana Health Plan, Inc.",Virginia,74100,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Alaska,74215,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Mutual of Omaha Insurance Company,Mississippi,74273,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Connecticut,74332,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Golden Rule Insurance Company,Utah,74451,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Golden Rule Insurance Company,New York,74539,0.00,0.00,,0.00,86412.05,0.00,0.00,86412.05,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American States Insurance Company,Tennessee,74564,,,,,111.45,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,New York,74611,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Massachusetts,74754,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Time Insurance Company,Hawaii,74756,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"MD-Individual Practice Association, Inc",Maryland,74790,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
McLaren Health Plan Community,Michigan,74917,,0.00,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Wyoming,74941,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,Nebraska,74965,,,,,629.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unified Life Insurance Company,Tennessee,74986,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,Delaware,75003,0.00,,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,Connecticut,75053,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,Michigan,75225,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Guarantee Trust Life Insurance Co.,New York,75342,0.00,,,246.70,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Montana,75379,0.00,,,-14563.72,1030.14,,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,New Jersey,75553,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Alabama,75687,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BEST Life and Health Insurance Company,Nevada,75719,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,California,75880,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Delaware,75885,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Companion Life Insurance Company,Washington,75928,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Unimerica Insurance Company,Hawaii,75975,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Philadelphia American Life Insurance Company,New Mexico,76010,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Thrivent Financial for Lutherans,New Mexico,76153,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Ohio,76169,0.00,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Standard Security Life Insurance Company of New York,New Mexico,76171,,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Florida,76373,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Washington National Insurance Company,Florida,76397,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company,South Dakota,76458,0.00,0.00,,0.00,275.29,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Independence American Insurance Company,Arkansas,76696,,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Cigna Health and Life Insurance Company,Kansas,76763,0.00,0.00,,0.00,-1300.00,0.00,1.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Tennessee,76799,0.00,,,0.00,0.00,0.00,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Hartford Life Insurance Company,New York,76820,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,Idaho,76898,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MAMSI Life and Health Insurance Company,North Dakota,76906,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Reliance Standard Life Insurance Company,North Carolina,76994,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Kentucky,77029,0.00,0.00,$-,0.00,4490.35,4491.35,0.00,0.00,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Medico Corp Life Insurance Company,North Carolina,77120,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United Teachers Associates,District of Columbia,77265,0.00,,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,Utah,77299,,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Health Net Life Insurance Company,Washington,77339,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BEST Life and Health Insurance Company,Arizona,77352,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,West Virginia,77393,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Alternative Insurance Corporation,Illinois,77462,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,North Carolina,77470,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Montana,77474,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Delaware,77500,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Idaho,77555,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Health Alliance Midwest, Inc.",Iowa,77638,,,$-,0.00,0.00,,,,#DIV/0!,#VALUE!,#VALUE!,#DIV/0!
Cigna Health and Life Insurance Company,Iowa,77663,0.00,0.00,,58.00,-399.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Indiana,77712,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Maryland,77784,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Mississippi,77838,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American General Life Insurance Company,Puerto Rico,77879,0.00,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Time Insurance Company,Massachusetts,77914,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Hawaii,77998,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
US Health and Life Insurance Company,Illinois,78009,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Symetra Life Insurance Company,Georgia,78010,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Standard Security Life Insurance Company of New York,Utah,78022,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"ACN Group of California, Inc.",California,78053,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Symetra Life Insurance Company,Oregon,78057,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Ohio,78063,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Transamerica Life Insurance Company,Maine,78087,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Wyoming,78170,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Tennessee,78290,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Hartford Life & Accident Insurance Company,Florida,78366,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Income Life Insurance Co,New Hampshire,78398,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Humana Insurance Company,New Jersey,78462,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Idaho,78487,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
The Prudential Insurance Company of America,Utah,78492,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Kentucky,78501,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
"Sierra Health and Life Insurance Company, Inc.",Massachusetts,78505,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Globe Life and Accident Insurance Co,Colorado,78590,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company,Vermont,78595,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Oregon,78614,,,,-17160.24,39534.52,,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty National Life Insurance Co,Tennessee,78620,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Union Fidelity Life Insurance Company,Virginia,78627,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Central United Life Insurance Company,New Hampshire,78668,,,,,27484.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
All Savers Insurance Company,Ohio,78726,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United States Branch of the Sun Life Assurance Company of Canada,Wisconsin,78790,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Teachers Protective Mutual Life Insurance Company,Pennsylvania,78881,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York Life Insurance Company,Ohio,78905,0.00,,,-37004.95,38479.43,,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MAMSI Life and Health Insurance Company,Virginia,78971,0.00,0.00,,9544.00,35435.58,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Life Insurance Company,Idaho,79046,,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Liberty Mutual Insurance Company,Hawaii,79087,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Trustmark Insurance Company,North Carolina,79102,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
American Heritage Life Insurance Company,Ohio,79138,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
UnitedHealthcare Insurance Company of New York,Michigan,79203,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
United American Insurance Co,Kansas,79254,,,,0.00,0.00,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
