,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
2825,56726,UnitedHealthcare Insurance Company,Ohio,4768,402846,0,10083.12,1765119.28
2826,12409,AMERICAN FIDELITY ASSURANCE COMPANY,Ohio,,,,,
2827,12512,Medical Benefits Mutual Life Insurance Co.,Ohio,,3125,,,
2828,82564,New Era Life Insurance Company of the MidWest,Ohio,12,,,,
2829,19190,BCS Insurance Company,Ohio,,,,,
2830,28162,AultCare Insurance Company,Ohio,94212,301024,2317323.34,-246739.17,-514739
2831,56652,American Family Insurance Company,Ohio,0,,,,
2832,32032,Kaiser Permanente Insurance Company,Ohio,,1910,,,
2833,84541,American National Life Insurance Company of Texas,Ohio,814,,,,
2834,42761,American National Insurance Company,Ohio,129,,,,
2835,84752,Mutual of Omaha Insurance Company,Ohio,,,,,
2836,56561,Standard Life and Accident Insurance Company,Ohio,448,,,,
2837,92660,The Prudential Insurance Company of America,Ohio,,,,,
2838,97955,American Family Mutual Insurance Company,Ohio,0,,,,
2839,73445,Thrivent Financial for Lutherans,Ohio,,,,,
2840,10709,Trustmark Insurance Company,Ohio,,,,,
2841,56073,Nippon Life Insurance Company of America,Ohio,,5935,,,-356412.77
2842,80330,Central United Life Insurance Company,Ohio,,,,,
2843,51184,American States Insurance Company,Ohio,,,,,
2844,84867,Aetna Health Inc. (a Pennsylvania corporation),Ohio,173,170265,0,0,-2831979.84
2845,36204,Union Fidelity Life Insurance Company,Ohio,,,,,
2846,33931,"UnitedHealthcare of Ohio, Inc",Ohio,30269,0,2219667.86,2912248.94,0
2847,66946,Aetna Life Insurance Company,Oklahoma,4047,75066,0,-37756.44,65388.390000000014
2848,66946,Aetna Life Insurance Company,Oklahoma,4047,75066,0,-37756.44,65388.390000000014
2849,85408,"GlobalHealth, Inc.",Oklahoma,13431,574,611301,-1843454,-2525.02
2850,62505,Celtic Insurance Company,Oklahoma,24,,0,-5294.26,
2851,98905,"CommunityCare HMO, Inc.",Oklahoma,27269,154716,918969,1778574,-1588682
2852,78544,National Foundation Life Insurance Company,Oklahoma,257,,0,0,
2853,21426,Assurity Life Insurance Company,Oklahoma,12,,,,
2854,53524,Coventry Health & Life Insurance Company,Oklahoma,9743,47711,22500.68,-199876.91999999998,-816820.3099999999
2855,76668,"Coventry Health Care of Kansas, Inc.",Oklahoma,458,9,0,-49609.47,4087.06
2856,94018,United American Insurance Co,Oklahoma,,,,,
2857,76668,"Coventry Health Care of Kansas, Inc.",Oklahoma,458,9,0,-49609.47,4087.06
2858,82209,Freedom Life Insurance Company of America,Oklahoma,733,,55202.84,19849.85,
2859,89077,Liberty National Life Insurance Co,Oklahoma,,,,,
2860,29176,Time Insurance Company,Oklahoma,55501,2262,2436838,2245893,-149746
2861,85990,Unified Life Insurance Company,Oklahoma,0,,0,0,
2862,67088,John Alden Life Insurance Company,Oklahoma,2057,2130,0,0,-178742
2863,33872,Globe Life and Accident Insurance Co,Oklahoma,,,,,
2864,11230,American Income Life Insurance Co,Oklahoma,,,,,
2865,27243,Federated Mutual Insurance Company,Oklahoma,0,20746,0,0,-492319.01999999996
2866,27243,Federated Mutual Insurance Company,Oklahoma,0,20746,0,0,-492319.01999999996
2867,92896,New Era Life Insurance Company,Oklahoma,81,,,,
2868,53524,Coventry Health & Life Insurance Company,Oklahoma,9743,47711,22500.68,-199876.91999999998,-816820.3099999999
2869,95237,Mid-West National Life Insurance Company of Tennessee,Oklahoma,2866,0,0,0,0
2870,50201,TransAmerica Premier Life Insurance,Oklahoma,,,,,
2871,22356,Transamerica Life Insurance Company,Oklahoma,,,,,
2872,59642,Philadelphia American Life Insurance Company,Oklahoma,49,,,,
2873,98704,United Healthcare Life Insurance Company,Oklahoma,24179,0,1662154.12,646701.14,0
2874,98704,United Healthcare Life Insurance Company,Oklahoma,24179,0,1662154.12,646701.14,0
2875,16900,Golden Rule Insurance Company,Oklahoma,123228,0,0,0,0
2876,30488,Wilton Reassurance Company,Oklahoma,119,,,,
2877,34804,The United States Life Ins. Co. in the City of New York,Oklahoma,3097,,,,
2878,81457,The Guardian Life Insurance Company of America,Oklahoma,67,,,,
2879,30704,United Teachers Associates,Oklahoma,12,,,,
2880,82157,New York Life Insurance Company,Oklahoma,0,0,0,0,0
2881,29176,Time Insurance Company,Oklahoma,55501,2262,2436838,2245893,-149746
2882,95984,"Madison National Life Insurance Company, Inc.",Oklahoma,,,,,
2883,67088,John Alden Life Insurance Company,Oklahoma,2057,2130,0,0,-178742
2884,48599,Union Security Insurance Company,Oklahoma,0,0,0,0,0
2885,71651,State Farm Mutual Automobile Insurance Company,Oklahoma,982,0,0,0,0
2886,10463,Life of America,Oklahoma,24,,,,
2887,58780,Reserve National Insurance Company,Oklahoma,,,,,
2888,58780,Reserve National Insurance Company,Oklahoma,,,,,
2889,17595,Companion Life Insurance Company,Oklahoma,129,60,,,
2890,73759,American Heritage Life Insurance Company,Oklahoma,,,,,
2891,29514,Shelter Life Insurance Company,Oklahoma,48,0,0,0,0
2892,25694,American General Life Insurance Company,Oklahoma,396,,,,
2893,85757,UnitedHealthcare Insurance Company,Oklahoma,4882,236945,0,65011.03,-209170.97
2894,85757,UnitedHealthcare Insurance Company,Oklahoma,4882,236945,0,65011.03,-209170.97
2895,17118,AMERICAN FIDELITY ASSURANCE COMPANY,Oklahoma,,,,,
2896,24803,American National Life Insurance Company of Texas,Oklahoma,2168,,,,
2897,68503,American National Insurance Company,Oklahoma,96,,,,
2898,42054,Mutual of Omaha Insurance Company,Oklahoma,,,,,
2899,63660,Standard Life and Accident Insurance Company,Oklahoma,663,,,,
2900,36845,Reliance Standard Life Insurance Company,Oklahoma,,,,,
2901,89767,The Prudential Insurance Company of America,Oklahoma,,,,,
2902,45733,Thrivent Financial for Lutherans,Oklahoma,,,,,
2903,38206,Trustmark Insurance Company,Oklahoma,,,,,
2904,45814,Central United Life Insurance Company,Oklahoma,,,,,
2905,11838,Illinois Mutual Life Insurance Company,Oklahoma,,,,,
2906,87698,CommunityCare Life & Health Insurance Company,Oklahoma,1733,55597,,1210,-1132189
2907,76275,Aetna Health Inc. (a Pennsylvania corporation),Oklahoma,48,4471,0,0,-184764.7
2908,76275,Aetna Health Inc. (a Pennsylvania corporation),Oklahoma,48,4471,0,0,-184764.7
2909,37520,Union Fidelity Life Insurance Company,Oklahoma,,,,,
2910,45480,"UnitedHealthcare of Oklahoma, Inc. ",Oklahoma,48,1684,0,6877.62,237283.79
2911,47303,"Generations Healthcare, Inc.",Oklahoma,,,,,
2912,71369,United American Insurance Co,Oregon,,,,,
2913,63474,BridgeSpan Health Company,Oregon,2095,,37937,-143117,
2914,51217,Liberty National Life Insurance Co,Oregon,,,,,
2915,74571,Time Insurance Company,Oregon,47345,0,2404772,2081868,0
2916,23045,Unified Life Insurance Company,Oregon,48,,0,0,
2917,91837,John Alden Life Insurance Company,Oregon,1145,0,0,0,0
2918,68685,Globe Life and Accident Insurance Co,Oregon,,,,,
2919,16319,American Income Life Insurance Co,Oregon,,,,,
2920,32536,ATRIO Health Plans,Oregon,2990,123,59160.57,-163736.68,-28002.5
2921,75981,Mid-West National Life Insurance Company of Tennessee,Oregon,2721,0,0,0,0
2922,59578,TransAmerica Premier Life Insurance,Oregon,,,,,
2923,88985,Transamerica Life Insurance Company,Oregon,,,,,
2924,26008,Philadelphia American Life Insurance Company,Oregon,51,,,,
2925,95417,Trillium Community Health Plan,Oregon,213,63,0,-29917.47,-10819.44
2926,74231,Wilton Reassurance Company,Oregon,283,,,,
2927,38277,Companion Life Insurance Company,Oregon,,,,,
2928,73078,The United States Life Ins. Co. in the City of New York,Oregon,3078,,,,
2929,23484,The Guardian Life Insurance Company of America,Oregon,18,,,,
2930,78614,New York Life Insurance Company,Oregon,0,0,0,0,0
2931,83997,United Teachers Associates,Oregon,0,,,,
2932,74571,Time Insurance Company,Oregon,47345,0,2404772,2081868,0
2933,91837,John Alden Life Insurance Company,Oregon,1145,0,0,0,0
2934,83764,State Farm Mutual Automobile Insurance Company,Oregon,965,0,0,0,0
2935,67048,Shelter Life Insurance Company,Oregon,0,0,0,0,0
2936,60752,American Heritage Life Insurance Company,Oregon,,,,,
2937,39424,"Moda Health Plan, Inc.",Oregon,1155876,210844,62735361,-10916304,-1070895
2938,48188,American General Life Insurance Company,Oregon,0,,,,
2939,98552,Reserve National Insurance Company,Oregon,,,,,
2940,98552,Reserve National Insurance Company,Oregon,,,,,
2941,90175,UnitedHealthcare Insurance Company,Oregon,507,146375,0,3784.23,-536801.94
2942,90175,UnitedHealthcare Insurance Company,Oregon,507,146375,0,3784.23,-536801.94
2943,40031,AMERICAN FIDELITY ASSURANCE COMPANY,Oregon,,,,,
2944,32274,Kaiser Permanente Insurance Company,Oregon,,,,,
2945,85139,American National Insurance Company,Oregon,0,,,,
2946,18280,The Prudential Insurance Company of America,Oregon,,,,,
2947,71147,American Family Mutual Insurance Company,Oregon,0,,,,
2948,67504,Aetna Life Insurance Company,Oregon,361,790,0,0,0
2949,45172,Thrivent Financial for Lutherans,Oregon,,,,,
2950,34258,Trustmark Insurance Company,Oregon,,,,,
2951,13235,Central United Life Insurance Company,Oregon,,,,,
2952,67504,Aetna Life Insurance Company,Oregon,361,790,0,0,0
2953,62924,Celtic Insurance Company,Oregon,0,,0,0,
2954,63594,National Foundation Life Insurance Company,Oregon,204,,0,0,
2955,27876,"Mid Rogue Health Plan, Inc.",Oregon,,,,,
2956,16322,"UPMC Health Options, Inc.",Pennsylvania,630940,1517618,17827409,-3105783,4876751.003
2957,75729,"Geisinger Quality Options, Inc.",Pennsylvania,96868,280427,1545945.08,1142253.34,-1613339.93
2958,61775,Companion Life Insurance Company,Pennsylvania,468,183,,,
2959,70406,Reliance Standard Life Insurance Company,Pennsylvania,,,,,
2960,64844,Aetna Health Inc. (a Pennsylvania corporation),Pennsylvania,324022,619199,6956215.73,-25852344.52,-1628024.96
2961,33906,Aetna Life Insurance Company,Pennsylvania,217406,107344,4645171.42,-9332073.469999999,-361486.5800000001
2962,10842,Celtic Insurance Company,Pennsylvania,9,,0,-2443.12,
2963,37352,National Foundation Life Insurance Company,Pennsylvania,3147,,0,0,
2964,16072,Coventry Health & Life Insurance Company,Pennsylvania,3060,4731,0,0,-101341.74
2965,91303,"HealthAmerica Pennsylvania, Inc.",Pennsylvania,76021,3878,2390670.97,-2527671.53,0
2966,93838,"HealthAssurance Pennsylvania, Inc.",Pennsylvania,270,568755,0,0,-58719.47999999998
2967,33906,Aetna Life Insurance Company,Pennsylvania,217406,107344,4645171.42,-9332073.469999999,-361486.5800000001
2968,82415,United American Insurance Co,Pennsylvania,,,,,
2969,69150,Hartford Life & Accident Insurance Company,Pennsylvania,12,,0,0,
2970,33871,Keystone Health Plan East,Pennsylvania,1291544,1448425,49300779.17,-12386830.58,-4106693.9
2971,31609,QCC Insurance Company,Pennsylvania,525833,851405,43118173,64851297,24985337
2972,89958,Freedom Life Insurance Company of America,Pennsylvania,3304,,0,0,
2973,39499,"AmeriHealth HMO, Inc.",Pennsylvania,,9028,,,
2974,68302,Liberty National Life Insurance Co,Pennsylvania,,,,,
2975,24872,"UnitedHealthcare of Pennsylvania, Inc.",Pennsylvania,356422,0,6773389.05,-39114321.98,0
2976,19068,Time Insurance Company,Pennsylvania,77397,2380,3983204,3948940,-394254
2977,64844,Aetna Health Inc. (a Pennsylvania corporation),Pennsylvania,324022,619199,6956215.73,-25852344.52,-1628024.96
2978,10545,Unified Life Insurance Company,Pennsylvania,144,,0,0,
2979,58819,John Alden Life Insurance Company,Pennsylvania,3900,780,0,0,-101659
2980,28866,Globe Life and Accident Insurance Co,Pennsylvania,,,,,
2981,62538,American Income Life Insurance Co,Pennsylvania,,,,,
2982,80148,Federated Mutual Insurance Company,Pennsylvania,12,31410,0,0,-2549615.51
2983,80148,Federated Mutual Insurance Company,Pennsylvania,12,31410,0,0,-2549615.51
2984,82019,New Era Life Insurance Company,Pennsylvania,36,,,,
2985,11078,TransAmerica Premier Life Insurance,Pennsylvania,,,,,
2986,25462,Mid-West National Life Insurance Company of Tennessee,Pennsylvania,3005,0,0,0,0
2987,96558,American Republic Insurance Company,Pennsylvania,,,,,
2988,16072,Coventry Health & Life Insurance Company,Pennsylvania,3060,4731,0,0,-101341.74
2989,51133,Nationwide Life Insurance Company,Pennsylvania,12,,,,
2990,63222,Transamerica Life Insurance Company,Pennsylvania,,,,,
2991,11663,Philadelphia American Life Insurance Company,Pennsylvania,534,12,,,
2992,45404,United Healthcare Life Insurance Company,Pennsylvania,33447,0,1101471.44,1720000.53,0
2993,45404,United Healthcare Life Insurance Company,Pennsylvania,33447,0,1101471.44,1720000.53,0
2994,53593,Golden Rule Insurance Company,Pennsylvania,112145,0,0,0,0
2995,21336,Wilton Reassurance Company,Pennsylvania,450,,,,
2996,97645,New York Life Insurance Company,Pennsylvania,36,0,0,0,0
2997,51575,The United States Life Ins. Co. in the City of New York,Pennsylvania,30483,,,,
2998,32561,The Guardian Life Insurance Company of America,Pennsylvania,144,,,,
2999,24181,United Teachers Associates,Pennsylvania,230,,,,
3000,82124,Union Labor Life Insurance Company,Pennsylvania,,,,,
3001,19068,Time Insurance Company,Pennsylvania,77397,2380,3983204,3948940,-394254
3002,14615,"Madison National Life Insurance Company, Inc.",Pennsylvania,,,,,
3003,58819,John Alden Life Insurance Company,Pennsylvania,3900,780,0,0,-101659
3004,32872,Union Security Insurance Company,Pennsylvania,0,0,0,0,0
3005,77586,State Farm Mutual Automobile Insurance Company,Pennsylvania,614,0,0,0,0
3006,33786,American Heritage Life Insurance Company,Pennsylvania,,,,,
3007,52141,American General Life Insurance Company,Pennsylvania,300,,,,
3008,23489,UnitedHealthcare Insurance Company,Pennsylvania,2683,219495,0,-65100.45,-5306331.47
3009,91303,"HealthAmerica Pennsylvania, Inc.",Pennsylvania,76021,3878,2390670.97,-2527671.53,0
3010,23489,UnitedHealthcare Insurance Company,Pennsylvania,2683,219495,0,-65100.45,-5306331.47
3011,90518,AMERICAN FIDELITY ASSURANCE COMPANY,Pennsylvania,,,,,
3012,95978,American National Life Insurance Company of Texas,Pennsylvania,567,,,,
3013,84906,American National Insurance Company,Pennsylvania,48,,,,
3014,58929,Mutual of Omaha Insurance Company,Pennsylvania,,,,,
3015,23752,Standard Life and Accident Insurance Company,Pennsylvania,64,,,,
3016,72071,The Prudential Insurance Company of America,Pennsylvania,,,,,
3017,38278,Thrivent Financial for Lutherans,Pennsylvania,,,,,
3018,62191,Trustmark Insurance Company,Pennsylvania,,,,,
3019,75729,"Geisinger Quality Options, Inc.",Pennsylvania,96868,280427,1545945.08,1142253.34,-1613339.93
3020,47818,Central United Life Insurance Company,Pennsylvania,,,,,
3021,25407,"National Union Fire Insurance Company of Pittsburgh, Pa.",Pennsylvania,,,,,
3022,15569,Union Fidelity Life Insurance Company,Pennsylvania,,,,,
3023,52692,American Heritage Life Insurance Company,Puerto Rico,,,,,
3024,77879,American General Life Insurance Company,Puerto Rico,0,,,,
3025,33651,American National Insurance Company,Puerto Rico,24,,,,
3026,39357,Mutual of Omaha Insurance Company,Puerto Rico,,,,,
3027,86258,The Prudential Insurance Company of America,Puerto Rico,,,,,
3028,32901,Triple-S Salud Inc.,Puerto Rico,845817,487386,,,
3029,88635,American Income Life Insurance Co,Puerto Rico,,,,,
3030,41376,TransAmerica Premier Life Insurance,Puerto Rico,,,,,
3031,36243,Philadelphia American Life Insurance Company,Puerto Rico,,,,,
3032,87432,Wilton Reassurance Company,Puerto Rico,34,,,,
3033,79097,The United States Life Ins. Co. in the City of New York,Puerto Rico,1993,,,,
3034,97031,New York Life Insurance Company,Puerto Rico,0,0,0,0,0
3035,66148,Pan-American Life Insurance Company of Puerto Rico,Puerto Rico,,15713,,,
3036,38416,United American Insurance Co,Rhode Island,,,,,
3037,12877,Time Insurance Company,Rhode Island,0,0,0,0,0
3038,52055,Unified Life Insurance Company,Rhode Island,0,,0,0,
3039,72872,John Alden Life Insurance Company,Rhode Island,0,0,0,0,0
3040,64582,Globe Life and Accident Insurance Co,Rhode Island,,,,,
3041,17411,American Income Life Insurance Co,Rhode Island,,,,,
3042,73530,TransAmerica Premier Life Insurance,Rhode Island,,,,,
3043,70760,The Guardian Life Insurance Company of America,Rhode Island,24,,,,
3044,23044,Transamerica Life Insurance Company,Rhode Island,,,,,
3045,90425,Investors Life Insurance Company of North America,Rhode Island,,,,,
3046,29081,Companion Life Insurance Company,Rhode Island,63,,,,
3047,64769,Wilton Reassurance Company,Rhode Island,19,,,,
3048,60647,The United States Life Ins. Co. in the City of New York,Rhode Island,2290,,,,
3049,79881,UnitedHealthcare of New England Inc.,Rhode Island,14930,52255,204999.6,-1114129.21,-4103256.98
3050,99802,United Teachers Associates,Rhode Island,0,,,,
3051,91174,New York Life Insurance Company,Rhode Island,0,0,0,0,0
3052,37869,Union Labor Life Insurance Company,Rhode Island,,,,,
3053,12877,Time Insurance Company,Rhode Island,0,0,0,0,0
3054,72872,John Alden Life Insurance Company,Rhode Island,0,0,0,0,0
3055,39106,American Heritage Life Insurance Company,Rhode Island,,,,,
3056,90117,UnitedHealthcare Insurance Company,Rhode Island,6049,88977,0,12759.56,-1267922.87
3057,25048,Reliance Standard Life Insurance Company,Rhode Island,,,,,
3058,90117,UnitedHealthcare Insurance Company,Rhode Island,6049,88977,0,12759.56,-1267922.87
3059,30612,The Prudential Insurance Company of America,Rhode Island,,,,,
3060,74221,Aetna Life Insurance Company,Rhode Island,0,0,0,0,0
3061,74221,Aetna Life Insurance Company,Rhode Island,0,0,0,0,0
3062,87494,Celtic Insurance Company,Rhode Island,0,,0,0,
3063,10575,National Foundation Life Insurance Company,Rhode Island,24,,0,0,
3064,49532,"BlueChoice HealthPlan of South Carolina, Inc.",South Carolina,544809,244524,18804858,3622507,-3934492
3065,94608,National Foundation Life Insurance Company,South Carolina,1415,,0,0,
3066,56262,Coventry Health & Life Insurance Company,South Carolina,0,1079,0,0,-136305.63999999998
3067,83363,United American Insurance Co,South Carolina,,,,,
3068,80431,Freedom Life Insurance Company of America,South Carolina,2028,,7903.72,-7622.19,
3069,56753,Liberty National Life Insurance Co,South Carolina,,,,,
3070,39996,Time Insurance Company,South Carolina,50993,2486,4795113,5534568,283969
3071,10018,Unified Life Insurance Company,South Carolina,0,,0,0,
3072,89728,John Alden Life Insurance Company,South Carolina,2384,917,0,0,35429
3073,59745,Globe Life and Accident Insurance Co,South Carolina,,,,,
3074,47973,Companion Life Insurance Company,South Carolina,261,314,,,
3075,37894,American Income Life Insurance Co,South Carolina,,,,,
3076,33609,Federated Mutual Insurance Company,South Carolina,0,22243,0,0,1063092.09
3077,33609,Federated Mutual Insurance Company,South Carolina,0,22243,0,0,1063092.09
3078,98099,New Era Life Insurance Company,South Carolina,968,,,,
3079,76750,Mid-West National Life Insurance Company of Tennessee,South Carolina,2059,0,0,0,0
3080,34263,TransAmerica Premier Life Insurance,South Carolina,,,,,
3081,26020,First Allmerica Financial Life Ins. Co,South Carolina,0,,,,
3082,67334,The Chesapeake Life Insurance Company,South Carolina,32,0,0,0,0
3083,10390,Transamerica Life Insurance Company,South Carolina,,,,,
3084,20212,Philadelphia American Life Insurance Company,South Carolina,9,,,,
3085,32899,Reliance Standard Life Insurance Company,South Carolina,,,,,
3086,64146,UnitedHealthcare Insurance Company of the River Valley,South Carolina,2200,84509,0,0,16395.03
3087,39481,United Healthcare Life Insurance Company,South Carolina,36813,0,2086356.42,-414394.03,0
3088,39481,United Healthcare Life Insurance Company,South Carolina,36813,0,2086356.42,-414394.03,0
3089,90806,Golden Rule Insurance Company,South Carolina,168324,0,0,0,0
3090,46964,Wilton Reassurance Company,South Carolina,31,,,,
3091,22442,The United States Life Ins. Co. in the City of New York,South Carolina,9545,,,,
3092,84939,The Guardian Life Insurance Company of America,South Carolina,139,,,,
3093,36667,United Teachers Associates,South Carolina,0,,,,
3094,26596,New York Life Insurance Company,South Carolina,0,0,0,0,0
3095,39996,Time Insurance Company,South Carolina,50993,2486,4795113,5534568,283969
3096,41614,"Coventry Health Care of the Carolinas, Inc.",South Carolina,377602,70456,16565300.38,-3234564.9499999997,577520.9299999999
3097,94489,"Madison National Life Insurance Company, Inc.",South Carolina,,,,,
3098,89728,John Alden Life Insurance Company,South Carolina,2384,917,0,0,35429
3099,66152,Union Security Insurance Company,South Carolina,0,0,0,0,0
3100,73714,Standard Security Life Insurance Company of New York,South Carolina,,791,,,-3868.24
3101,82409,State Farm Mutual Automobile Insurance Company,South Carolina,712,0,0,0,0
3102,11722,Shelter Life Insurance Company,South Carolina,0,0,0,0,0
3103,28350,American Heritage Life Insurance Company,South Carolina,,,,,
3104,34044,American General Life Insurance Company,South Carolina,888,,,,
3105,93959,Reserve National Insurance Company,South Carolina,,,,,
3106,93959,Reserve National Insurance Company,South Carolina,,,,,
3107,14820,Nippon Life Insurance Company of America,South Carolina,,752,,,-166996.9
3108,57860,UnitedHealthcare Insurance Company,South Carolina,2064,66954,0,31940.35,440909.95
3109,57860,UnitedHealthcare Insurance Company,South Carolina,2064,66954,0,31940.35,440909.95
3110,45268,AMERICAN FIDELITY ASSURANCE COMPANY,South Carolina,,,,,
3111,44741,Kaiser Permanente Insurance Company,South Carolina,,,,,
3112,70364,American National Life Insurance Company of Texas,South Carolina,1906,,,,
3113,57380,American National Insurance Company,South Carolina,38,,,,
3114,83193,Standard Life and Accident Insurance Company,South Carolina,951,,,,
3115,53617,The Prudential Insurance Company of America,South Carolina,,,,,
3116,54551,Thrivent Financial for Lutherans,South Carolina,,,,,
3117,29479,Trustmark Insurance Company,South Carolina,,,,,
3118,22369,Aetna Life Insurance Company,South Carolina,3120,1177,0,0,-183730.55
3119,43062,Central United Life Insurance Company,South Carolina,,,,,
3120,64446,Illinois Mutual Life Insurance Company,South Carolina,,,,,
3121,22369,Aetna Life Insurance Company,South Carolina,3120,1177,0,0,-183730.55
3122,26065,BlueCross and BlueShield of South Carolina,South Carolina,1019835,805213,26785971,8615923,2446555
3123,60067,Celtic Insurance Company,South Carolina,36,,0,-15341.23,
3124,56262,Coventry Health & Life Insurance Company,South Carolina,0,1079,0,0,-136305.63999999998
3125,41614,"Coventry Health Care of the Carolinas, Inc.",South Carolina,377602,70456,16565300.38,-3234564.9499999997,577520.9299999999
3126,92619,Aetna Life Insurance Company,South Dakota,0,0,0,0,0
3127,81156,Celtic Insurance Company,South Dakota,0,,0,0,
3128,66837,Coventry Health & Life Insurance Company,South Dakota,0,621,0,0,-180679.77
3129,98241,United American Insurance Co,South Dakota,,,,,
3130,50305,"Wellmark of South Dakota, Inc.",South Dakota,572020,353553,8861709,-1043395,1566499
3131,33994,"Wellmark, Inc.",South Dakota,,,,,
3132,77144,Time Insurance Company,South Dakota,5498,1181,381626,-21717,-8783
3133,11077,Unified Life Insurance Company,South Dakota,0,,0,0,
3134,45253,John Alden Life Insurance Company,South Dakota,24,634,0,0,0
3135,85548,Globe Life and Accident Insurance Co,South Dakota,,,,,
3136,66837,Coventry Health & Life Insurance Company,South Dakota,0,621,0,0,-180679.77
3137,94171,American Income Life Insurance Co,South Dakota,,,,,
3138,64255,Federated Mutual Insurance Company,South Dakota,0,7785,0,0,-268825.85
3139,64255,Federated Mutual Insurance Company,South Dakota,0,7785,0,0,-268825.85
3140,74636,New Era Life Insurance Company,South Dakota,64,,,,
3141,68537,American Republic Insurance Company,South Dakota,,,,,
3142,80455,TransAmerica Premier Life Insurance,South Dakota,,,,,
3143,73764,Transamerica Life Insurance Company,South Dakota,,,,,
3144,56522,Philadelphia American Life Insurance Company,South Dakota,,,,,
3145,76666,Golden Rule Insurance Company,South Dakota,65,0,0,0,0
3146,37468,Wilton Reassurance Company,South Dakota,60,,,,
3147,83075,Central United Life Insurance Company,South Dakota,,,,,
3148,22198,The United States Life Ins. Co. in the City of New York,South Dakota,749,,,,
3149,80608,The Guardian Life Insurance Company of America,South Dakota,29,,,,
3150,53026,United Teachers Associates,South Dakota,0,,,,
3151,96725,New York Life Insurance Company,South Dakota,0,0,0,0,0
3152,77144,Time Insurance Company,South Dakota,5498,1181,381626,-21717,-8783
3153,45253,John Alden Life Insurance Company,South Dakota,24,634,0,0,0
3154,53828,Union Security Insurance Company,South Dakota,0,0,0,0,0
3155,55429,State Farm Mutual Automobile Insurance Company,South Dakota,381,0,0,0,0
3156,94211,American Heritage Life Insurance Company,South Dakota,,,,,
3157,44069,Reserve National Insurance Company,South Dakota,,,,,
3158,62210,"South Dakota State Medical Holding Company, Inc.",South Dakota,154506,141466,9162251,-2809177,-1242844
3159,44069,Reserve National Insurance Company,South Dakota,,,,,
3160,76458,UnitedHealthcare Insurance Company,South Dakota,0,0,0,0,0
3161,76458,UnitedHealthcare Insurance Company,South Dakota,0,0,0,0,0
3162,47153,AMERICAN FIDELITY ASSURANCE COMPANY,South Dakota,,,,,
3163,43575,American National Life Insurance Company of Texas,South Dakota,0,,,,
3164,79133,Standard Life and Accident Insurance Company,South Dakota,12,,,,
3165,26169,The Prudential Insurance Company of America,South Dakota,,,,,
3166,43741,American Family Mutual Insurance Company,South Dakota,34,,,,
3167,87743,Thrivent Financial for Lutherans,South Dakota,,,,,
3168,85785,Trustmark Insurance Company,South Dakota,,,,,
3169,60536,"Avera Health Plans, Inc. ",South Dakota,139552,48369,7488246,3672370.39,-81016
3170,26240,Companion Life Insurance Company,South Dakota,6,,,,
3171,11782,Reliance Standard Life Insurance Company,South Dakota,,,,,
3172,96594,Medica Insurance Company,South Dakota,0,36,,,-9930.72
3173,92619,Aetna Life Insurance Company,South Dakota,0,0,0,0,0
3174,12842,Union Fidelity Life Insurance Company,South Dakota,,,,,
3175,31552,Aetna Life Insurance Company,Tennessee,15249,64634,76065.45000000001,-112658.64,256967.27
3176,70111,Celtic Insurance Company,Tennessee,0,,0,0,
3177,53529,National Foundation Life Insurance Company,Tennessee,300,,0,0,
3178,78575,Coventry Health & Life Insurance Company,Tennessee,0,908,0,0,0
3179,83315,United American Insurance Co,Tennessee,,,,,
3180,22638,Freedom Life Insurance Company of America,Tennessee,3464,,0,0,
3181,78620,Liberty National Life Insurance Co,Tennessee,,,,,
3182,60299,Time Insurance Company,Tennessee,59553,0,2194703,746097,0
3183,74986,Unified Life Insurance Company,Tennessee,0,,0,0,
3184,40778,John Alden Life Insurance Company,Tennessee,1608,2404,0,0,-46256
3185,78575,Coventry Health & Life Insurance Company,Tennessee,0,908,0,0,0
3186,88889,Globe Life and Accident Insurance Co,Tennessee,,,,,
3187,72924,American Income Life Insurance Co,Tennessee,,,,,
3188,35351,"UnitedHealthcare Plan of the River Valley, Inc.",Tennessee,130,12383,0,0,0
3189,35351,"UnitedHealthcare Plan of the River Valley, Inc.",Tennessee,130,12383,0,0,0
3190,83463,Federated Mutual Insurance Company,Tennessee,0,29848,0,0,414552.78
3191,83463,Federated Mutual Insurance Company,Tennessee,0,29848,0,0,414552.78
3192,97506,New Era Life Insurance Company,Tennessee,24,,,,
3193,10255,Mid-West National Life Insurance Company of Tennessee,Tennessee,2323,3,0,0,0
3194,73207,Nationwide Life Insurance Company,Tennessee,12,,,,
3195,16000,TransAmerica Premier Life Insurance,Tennessee,,,,,
3196,47645,Central United Life Insurance Company,Tennessee,,,,,
3197,51875,Transamerica Life Insurance Company,Tennessee,,,,,
3198,89945,Philadelphia American Life Insurance Company,Tennessee,115,,,,
3199,35504,Medico Corp Life Insurance Company,Tennessee,,,,,
3200,10958,UnitedHealthcare Insurance Company of the River Valley,Tennessee,2218,482901,0,0,-4628908.57
3201,48069,United Healthcare Life Insurance Company,Tennessee,8862,0,199456.86,315512.89,0
